"ID","CBRD","BDAT","FDAT","LACT","FTDAT","XLAME","LLAME","LMREM","Event","DIM","Date","Remark","Protocols","Technician",
      3413 ,X    ,07/01/20,06/25/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 345 ,06/05/23,CAR4            ,                ,,
      3418 ,X    ,07/02/20,04/25/23,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  74 ,07/08/23,LEGEND          ,                ,,
      3433 ,X    ,07/02/20,02/26/23,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  99 ,06/05/23,CAR4            ,                ,,
      3437 ,X    ,07/02/20,05/12/22,   1 ,08/05/22,    2 ,    0 ,ABXFRR   ,SOLD       ,  95 ,08/15/22,CAR4            ,                ,,
      3440 ,X    ,07/03/20,05/19/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 190 ,11/25/22,CAR4            ,                ,,
      3456 ,X    ,07/04/20,07/29/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 327 ,06/21/23,ALBADRY         ,ALBADRY         ,,
      3456 ,X    ,07/04/20,07/29/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 335 ,06/29/23,RIVRBEND        ,                ,,
      3490 ,X    ,07/06/20,07/19/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 209 ,02/13/23,CAR4            ,                ,,
      3541 ,H    ,06/11/16,03/08/19,   2 ,09/12/19,    1 ,    0 ,TRIM     ,SOLD       , 252 ,11/15/19,CAR4            ,                ,,
      3557 ,X    ,07/11/20,09/24/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 292 ,07/13/23,LEGEND          ,                ,,
      3568 ,H    ,07/13/20,07/17/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 183 ,01/16/23,CAR4            ,                ,,
      3578 ,X    ,07/14/20,08/10/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 321 ,06/27/23,ALBADRY         ,ALBADRY         ,,
      3578 ,X    ,07/14/20,08/10/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 323 ,06/29/23,RIVRBEND        ,                ,,
      3581 ,X    ,07/15/20,06/01/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 240 ,01/27/23,CAR4            ,                ,,
      3586 ,X    ,07/15/20,07/01/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 339 ,06/05/23,CAR4            ,                ,,
      3598 ,H    ,07/16/20,10/28/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 258 ,07/13/23,LEGEND          ,                ,,
      3610 ,X    ,07/16/20,08/25/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 285 ,06/06/23,CAR3            ,                ,,
      3623 ,H    ,06/13/16,06/05/18,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 436 ,08/15/19,CAR4            ,                ,,
      3623 ,X    ,07/17/20,09/02/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 302 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      3623 ,X    ,07/17/20,09/02/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 307 ,07/06/23,TRIDENT         ,                ,,
      3633 ,H    ,07/17/20,07/31/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 145 ,12/23/22,CAR4            ,                ,,
      3639 ,H    ,07/17/20,07/09/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 355 ,06/29/23,CAR4            ,                ,,
      3646 ,H    ,07/19/20,07/23/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 307 ,05/26/23,CAR4            ,                ,,
      3650 ,X    ,07/20/20,06/01/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 395 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      3650 ,X    ,07/20/20,06/01/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 400 ,07/06/23,TRIDENT         ,                ,,
      3654 ,H    ,07/21/20,08/29/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 268 ,05/24/23,CAR4            ,                ,,
      3655 ,X    ,07/22/20,06/23/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 362 ,06/20/23,CAR4            ,                ,,
      3667 ,H    ,07/22/20,07/03/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 162 ,12/12/22,CAR4            ,                ,,
      3673 ,H    ,07/23/20,05/17/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 352 ,05/04/23,CAR4            ,                ,,
      3693 ,X    ,07/25/20,06/19/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 389 ,07/13/23,LEGEND          ,                ,,
      3697 ,H    ,07/25/20,10/12/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  54 ,12/05/22,CAR4            ,                ,,
      3703 ,A    ,07/25/20,06/21/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  97 ,09/26/22,CAR4            ,                ,,
      3713 ,X    ,07/26/20,08/07/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 335 ,07/08/23,LEGEND          ,                ,,
      3714 ,X    ,07/26/20,05/30/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 404 ,07/08/23,LEGEND          ,                ,,
      3727 ,H    ,07/27/20,07/04/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 374 ,07/13/23,LEGEND          ,                ,,
      3741 ,X    ,07/30/20,09/04/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 298 ,06/29/23,CAR4            ,                ,,
      3742 ,X    ,07/30/20,06/09/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 361 ,06/05/23,CAR4            ,                ,,
      3759 ,X    ,07/31/20,07/03/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 363 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      3759 ,X    ,07/31/20,07/03/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 368 ,07/06/23,TRIDENT         ,                ,,
      3761 ,H    ,07/31/20,09/29/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 265 ,06/21/23,CAR4            ,                ,,
      3764 ,J    ,07/31/20,09/21/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 272 ,06/20/23,CAR4            ,                ,,
      3765 ,H    ,07/31/20,01/01/23,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 193 ,07/13/23,LEGEND          ,                ,,
      3778 ,H    ,08/01/20,08/27/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 320 ,07/13/23,LEGEND          ,                ,,
      3781 ,X    ,08/03/20,08/06/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 288 ,05/21/23,CAR4            ,                ,,
      3790 ,X    ,08/05/20,04/08/23,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  96 ,07/13/23,LEGEND          ,                ,,
      3793 ,X    ,08/05/20,07/15/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 115 ,11/07/22,CAR4            ,                ,,
      3803 ,H    ,08/06/20,11/16/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  41 ,12/27/22,CAR4            ,                ,,
      3808 ,X    ,08/06/20,06/19/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 127 ,10/24/22,CAR4            ,                ,,
      3812 ,H    ,08/06/20,07/23/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 343 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      3812 ,H    ,08/06/20,07/23/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 347 ,07/05/23,LEGEND          ,                ,,
      3814 ,X    ,08/07/20,06/11/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 374 ,06/20/23,CAR4            ,                ,,
      3823 ,H    ,08/08/20,07/29/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 195 ,02/09/23,CAR4            ,                ,,
      3838 ,H    ,08/11/20,07/24/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 354 ,07/13/23,LEGEND          ,                ,,
      3867 ,H    ,08/12/20,09/09/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  94 ,12/12/22,CAR4            ,                ,,
      3870 ,X    ,08/13/20,06/16/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 179 ,12/12/22,CAR4            ,                ,,
      3872 ,H    ,08/13/20,11/03/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 229 ,06/20/23,CAR4            ,                ,,
      3887 ,X    ,08/13/20,08/13/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  66 ,10/18/22,CAR3            ,                ,,
      3898 ,X    ,08/14/20,01/07/23,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 182 ,07/08/23,LEGEND          ,                ,,
      3910 ,X    ,08/14/20,09/30/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  42 ,11/11/22,CAR4            ,                ,,
      3912 ,X    ,08/14/20,07/08/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 358 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      3912 ,X    ,08/14/20,07/08/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 363 ,07/06/23,TRIDENT         ,                ,,
      3914 ,X    ,08/14/20,10/14/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 235 ,06/06/23,CAR3            ,                ,,
      3933 ,X    ,08/15/20,06/28/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  48 ,08/15/22,CAR1            ,                ,,
      3934 ,H    ,08/15/20,07/17/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  89 ,10/14/22,CAR4            ,                ,,
      3944 ,X    ,08/15/20,07/06/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 205 ,01/27/23,CAR4            ,                ,,
      3962 ,X    ,08/16/20,06/23/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 362 ,06/20/23,CAR4            ,                ,,
      3967 ,X    ,08/16/20,08/18/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 313 ,06/27/23,ALBADRY         ,ALBADRY         ,,
      3967 ,X    ,08/16/20,08/18/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 321 ,07/05/23,LEGEND          ,                ,,
      3972 ,X    ,08/17/20,10/18/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 245 ,06/20/23,CAR4            ,                ,,
      3977 ,X    ,08/17/20,07/03/22,   1 ,02/11/23,    1 ,    0 ,BLKWLR   ,DRY        , 353 ,06/21/23,ALBADRY         ,ALBADRY         ,,
      3977 ,X    ,08/17/20,07/03/22,   1 ,02/11/23,    1 ,    0 ,BLKWLR   ,SOLD       , 361 ,06/29/23,RIVRBEND        ,                ,,
      3979 ,X    ,08/18/20,12/10/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 215 ,07/13/23,LEGEND          ,                ,,
      3987 ,X    ,08/18/20,06/23/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 363 ,06/21/23,ALBADRY         ,ALBADRY         ,,
      3987 ,X    ,08/18/20,06/23/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 371 ,06/29/23,RIVRBEND        ,                ,,
      3995 ,H    ,08/19/20,10/29/22,   1 ,03/10/23,    3 ,    0 ,ABXFLR   ,SOLD       , 150 ,03/28/23,CAR1            ,                ,,
      4023 ,H    ,06/21/16,09/15/18,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 433 ,11/22/19,CAR4            ,                ,,
      4024 ,X    ,08/21/20,07/29/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 349 ,07/13/23,LEGEND          ,                ,,
      4027 ,X    ,08/21/20,10/14/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 223 ,05/25/23,CAR4            ,                ,,
      4040 ,H    ,08/22/20,10/27/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 259 ,07/13/23,LEGEND          ,                ,,
      4041 ,X    ,08/21/20,08/19/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 316 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4041 ,X    ,08/21/20,08/19/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 321 ,07/06/23,TRIDENT         ,                ,,
      4051 ,X    ,08/23/20,08/08/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 317 ,06/21/23,ALBADRY         ,ALBADRY         ,,
      4051 ,X    ,08/23/20,08/08/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 325 ,06/29/23,RIVRBEND        ,                ,,
      4060 ,J    ,08/23/20,07/25/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 186 ,01/27/23,CAR4            ,                ,,
      4064 ,H    ,08/23/20,08/15/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 332 ,07/13/23,LEGEND          ,                ,,
      4065 ,X    ,08/23/20,07/19/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 354 ,07/08/23,LEGEND          ,                ,,
      4077 ,X    ,08/23/20,08/21/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 273 ,05/21/23,CAR4            ,                ,,
      4078 ,X    ,08/23/20,06/18/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 142 ,11/07/22,CAR4            ,                ,,
      4081 ,X    ,08/24/20,07/21/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 357 ,07/13/23,LEGEND          ,                ,,
      4085 ,H    ,08/24/20,11/15/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 240 ,07/13/23,LEGEND          ,                ,,
      4088 ,H    ,08/24/20,07/30/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 348 ,07/13/23,LEGEND          ,                ,,
      4096 ,X    ,08/25/20,07/28/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 328 ,06/21/23,ALBADRY         ,ALBADRY         ,,
      4096 ,X    ,08/25/20,07/28/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 336 ,06/29/23,RIVRBEND        ,                ,,
      4097 ,H    ,11/09/18,08/25/21,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 145 ,01/17/22,CAR4            ,                ,,
      4104 ,X    ,08/25/20,08/24/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 311 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4104 ,X    ,08/25/20,08/24/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 316 ,07/06/23,TRIDENT         ,                ,,
      4122 ,X    ,08/26/20,08/18/22,   1 ,00000000 ,    0 ,    1 ,-        ,SOLD       , 116 ,12/12/22,CAR4            ,                ,,
      4128 ,H    ,06/24/16,09/04/19,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 219 ,04/10/20,CAR4            ,                ,,
      4131 ,X    ,08/26/20,10/11/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  97 ,01/16/23,CAR4            ,                ,,
      4133 ,X    ,08/26/20,08/01/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 341 ,07/08/23,LEGEND          ,                ,,
      4150 ,X    ,08/26/20,07/13/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 282 ,04/21/23,CAR4            ,                ,,
      4155 ,X    ,08/26/20,12/05/22,   1 ,00000000 ,    0 ,    1 ,-        ,SOLD       , 167 ,05/21/23,CAR4            ,                ,,
      4156 ,X    ,08/27/20,07/21/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 345 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4156 ,X    ,08/27/20,07/21/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 350 ,07/06/23,TRIDENT         ,                ,,
      4157 ,X    ,08/27/20,07/03/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 322 ,05/21/23,CAR4            ,                ,,
      4159 ,H    ,08/27/20,08/04/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 130 ,12/12/22,CAR4            ,                ,,
      4162 ,X    ,08/27/20,06/28/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 327 ,05/21/23,CAR4            ,                ,,
      4164 ,X    ,08/27/20,07/01/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 365 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4164 ,X    ,08/27/20,07/01/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 370 ,07/06/23,TRIDENT         ,                ,,
      4174 ,X    ,08/28/20,08/27/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 308 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4174 ,X    ,08/28/20,08/27/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 313 ,07/06/23,TRIDENT         ,                ,,
      4179 ,H    ,08/28/20,08/31/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 278 ,06/05/23,CAR4            ,                ,,
      4192 ,H    ,08/28/20,07/31/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 324 ,06/20/23,CAR4            ,                ,,
      4198 ,X    ,08/29/20,07/14/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 116 ,11/07/22,CAR4            ,                ,,
      4200 ,X    ,08/30/20,10/22/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  97 ,01/27/23,CAR4            ,                ,,
      4212 ,X    ,08/30/20,08/08/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 323 ,06/27/23,ALBADRY         ,ALBADRY         ,,
      4212 ,X    ,08/30/20,08/08/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 325 ,06/29/23,RIVRBEND        ,                ,,
      4217 ,H    ,08/30/20,09/26/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 112 ,01/16/23,CAR4            ,                ,,
      4220 ,X    ,08/31/20,07/23/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 153 ,12/23/22,CAR4            ,                ,,
      4226 ,X    ,08/31/20,07/03/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 363 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4226 ,X    ,08/31/20,07/03/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 368 ,07/06/23,TRIDENT         ,                ,,
      4228 ,X    ,09/01/20,07/09/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 357 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4228 ,X    ,09/01/20,07/09/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 362 ,07/06/23,TRIDENT         ,                ,,
      4232 ,X    ,09/01/20,07/27/22,   1 ,03/23/23,    1 ,    0 ,TRMLRR   ,DRY        , 339 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4232 ,X    ,09/01/20,07/27/22,   1 ,03/23/23,    1 ,    0 ,TRMLRR   ,SOLD       , 344 ,07/06/23,TRIDENT         ,                ,,
      4234 ,H    ,09/01/20,08/21/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 273 ,05/21/23,CAR4            ,                ,,
      4239 ,X    ,09/02/20,08/08/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 161 ,01/16/23,CAR4            ,                ,,
      4266 ,H    ,09/03/20,08/09/22,   1 ,09/22/22,    1 ,    0 ,ABXFRR   ,SOLD       , 315 ,06/20/23,CAR4            ,                ,,
      4272 ,X    ,09/03/20,10/18/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 256 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4272 ,X    ,09/03/20,10/18/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 261 ,07/06/23,TRIDENT         ,                ,,
      4306 ,X    ,09/01/18,08/16/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 263 ,05/06/21,ABORT           ,                ,,
      4314 ,X    ,09/01/18,08/29/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 166 ,02/11/21,CAR4            ,                ,,
      4318 ,X    ,09/01/18,11/04/22,   3 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  66 ,01/09/23,CAR3            ,                ,,
      4324 ,X    ,09/04/20,07/11/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 355 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4324 ,X    ,09/04/20,07/11/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 360 ,07/06/23,TRIDENT         ,                ,,
      4335 ,H    ,06/29/16,06/19/18,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 249 ,02/23/19,CAR4            ,                ,,
      4335 ,X    ,09/05/20,07/26/22,   1 ,01/27/23,    1 ,    0 ,ABXFLR   ,SOLD       , 347 ,07/08/23,LEGEND          ,                ,,
      4337 ,H    ,06/29/16,10/21/18,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 390 ,11/15/19,CAR4            ,                ,,
      4340 ,X    ,09/03/20,10/18/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 268 ,07/13/23,LEGEND          ,                ,,
      4347 ,X    ,09/06/20,09/15/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 285 ,06/27/23,ALBADRY         ,ALBADRY         ,,
      4347 ,X    ,09/06/20,09/15/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 287 ,06/29/23,RIVRBEND        ,                ,,
      4348 ,X    ,09/07/20,08/05/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  80 ,10/24/22,CAR4            ,                ,,
      4352 ,H    ,06/30/16,06/26/18,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 360 ,06/21/19,CAR4            ,                ,,
      4353 ,H    ,06/30/16,05/26/18,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 387 ,06/17/19,CAR4            ,                ,,
      4360 ,X    ,09/07/20,07/26/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 139 ,12/12/22,CAR4            ,                ,,
      4367 ,H    ,06/30/16,04/13/18,   1 ,04/11/19,    1 ,    0 ,TRIM     ,SOLD       , 395 ,05/13/19,CAR4            ,                ,,
      4367 ,X    ,09/08/20,10/28/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  73 ,01/09/23,CAR7            ,                ,,
      4370 ,H    ,09/08/20,08/21/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 326 ,07/13/23,LEGEND          ,                ,,
      4371 ,J    ,09/09/20,10/30/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  78 ,01/16/23,CAR4            ,                ,,
      4396 ,H    ,09/01/18,09/12/21,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 421 ,11/07/22,CAR4            ,                ,,
      4411 ,X    ,09/01/18,01/20/23,   3 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 151 ,06/20/23,CAR4            ,                ,,
      4415 ,X    ,09/10/20,10/19/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 262 ,07/08/23,LEGEND          ,                ,,
      4422 ,X    ,09/10/20,11/09/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 246 ,07/13/23,LEGEND          ,                ,,
      4428 ,X    ,09/11/20,11/17/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 169 ,05/05/23,CAR4            ,                ,,
      4430 ,X    ,09/12/20,08/03/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 344 ,07/13/23,LEGEND          ,                ,,
      4432 ,X    ,09/13/20,07/30/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 326 ,06/21/23,ALBADRY         ,ALBADRY         ,,
      4432 ,X    ,09/13/20,07/30/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 334 ,06/29/23,RIVRBEND        ,                ,,
      4436 ,X    ,09/13/20,07/31/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  85 ,10/24/22,CAR4            ,                ,,
      4442 ,X    ,09/14/20,09/10/22,   1 ,09/19/22,    1 ,    0 ,ABXFBR   ,DRY        , 284 ,06/21/23,ALBADRY         ,ALBADRY         ,,
      4442 ,X    ,09/14/20,09/10/22,   1 ,09/19/22,    1 ,    0 ,ABXFBR   ,SOLD       , 292 ,06/29/23,RIVRBEND        ,                ,,
      4446 ,X    ,09/14/20,08/04/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 331 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4446 ,X    ,09/14/20,08/04/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 336 ,07/06/23,TRIDENT         ,                ,,
      4461 ,X    ,09/15/20,09/26/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 278 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4461 ,X    ,09/15/20,09/26/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 283 ,07/06/23,TRIDENT         ,                ,,
      4464 ,X    ,09/16/20,08/11/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 324 ,07/01/23,ALBADRY         ,ALBADRY         ,,
      4464 ,X    ,09/16/20,08/11/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 329 ,07/06/23,TRIDENT         ,                ,,
      4469 ,H    ,09/17/20,08/26/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 305 ,06/27/23,ALBADRY         ,ALBADRY         ,,
      4469 ,H    ,09/17/20,08/26/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 313 ,07/05/23,LEGEND          ,                ,,
      4481 ,J    ,09/21/20,08/10/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 337 ,07/13/23,LEGEND          ,                ,,
      4482 ,X    ,09/18/20,08/13/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 156 ,01/16/23,CAR4            ,                ,,
      4484 ,H    ,09/18/20,08/12/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 150 ,01/09/23,CAR3            ,                ,,
      4501 ,X    ,09/24/20,10/04/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 282 ,07/13/23,LEGEND          ,                ,,
      4509 ,X    ,09/26/20,03/21/23,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 114 ,07/13/23,LEGEND          ,                ,,
      4512 ,X    ,09/28/20,08/12/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 297 ,06/05/23,CAR4            ,                ,,
      4515 ,H    ,09/28/20,09/27/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 111 ,01/16/23,CAR4            ,                ,,
      4519 ,H    ,07/05/16,08/23/18,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  67 ,10/29/18,CAR4            ,                ,,
      4519 ,X    ,09/29/20,10/18/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 268 ,07/13/23,LEGEND          ,                ,,
      4524 ,X    ,10/01/20,09/05/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 299 ,07/01/23,ALBADRY         ,ALBADRY         ,,
