"ID","CBRD","BDAT","FDAT","LACT","FTDAT","XLAME","LLAME","LMREM","Event","DIM","Date","Remark","Protocols","Technician",
      9492 ,H    ,08/17/16,11/17/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 291 ,09/04/19,ALBADRY         ,ALBADRY         ,,
      9492 ,H    ,08/17/16,10/18/19,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  84 ,01/10/20,LEG BAD         ,                ,,
      9493 ,H    ,08/17/16,06/28/18,   1 ,06/29/18,    1 ,    0 ,TRIM     ,DRY        , 300 ,04/24/19,ALBADRY         ,ALBADRY         ,,
      9493 ,H    ,08/17/16,07/02/19,   2 ,00000000 ,    0 ,    1 ,-        ,SOLD       , 442 ,09/16/20,CAR4            ,                ,,
      9494 ,H    ,08/18/16,10/04/18,   1 ,02/26/19,    1 ,    0 ,F        ,DRY        , 384 ,10/23/19,ALBADRY         ,ALBADRY         ,,
      9494 ,H    ,08/18/16,12/25/19,   2 ,04/30/20,    1 ,    1 ,TRIM     ,DRY        , 294 ,10/14/20,ALBADRY         ,ALBADRY         ,,
      9494 ,H    ,08/18/16,12/16/20,   3 ,00000000 ,    0 ,    2 ,-        ,DRY        , 370 ,12/21/21,ORBEN           ,ORBENIN         ,,
      9494 ,H    ,08/18/16,03/16/22,   4 ,00000000 ,    0 ,    2 ,-        ,SOLD       ,  56 ,05/11/22,LONGS           ,                ,,
      9496 ,H    ,08/18/16,10/30/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 484 ,02/26/20,ALBADRY         ,ALBADRY         ,,
      9496 ,H    ,08/18/16,05/13/20,   2 ,03/05/21,    1 ,    0 ,TRIM     ,DRY        , 314 ,03/23/21,ALBADRY         ,ALBADRY         ,,
      9496 ,H    ,08/18/16,06/13/21,   3 ,04/07/22,    1 ,    1 ,BLKURRII ,DRY        , 359 ,06/07/22,ALBADRY         ,ALBADRY         ,,
      9496 ,H    ,08/18/16,08/08/22,   4 ,06/26/23,    1 ,    2 ,BLKWRR   ,DRY        , 351 ,07/25/23,ALBADRY         ,ALBADRY         ,,
      9500 ,H    ,08/19/16,06/14/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 335 ,05/15/19,ALBADRY         ,ALBADRY         ,,
      9500 ,H    ,08/19/16,07/08/19,   2 ,05/05/20,    1 ,    0 ,F        ,DRY        , 303 ,05/06/20,ALBADRY         ,ALBADRY         ,,
      9500 ,H    ,08/19/16,07/01/20,   3 ,00000000 ,    0 ,    1 ,-        ,DRY        , 517 ,11/30/21,ORBEN           ,ORBENIN         ,,
      9500 ,H    ,08/19/16,02/14/22,   4 ,00000000 ,    0 ,    1 ,-        ,DRY        , 428 ,04/18/23,ORBEN           ,ORBENIN         ,,
      9500 ,H    ,08/19/16,06/14/23,   5 ,00000000 ,    0 ,    1 ,-        ,SOLD       ,  19 ,07/03/23,COL             ,                ,,
      9501 ,H    ,08/19/16,09/27/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 398 ,10/30/19,ALBADRY         ,ALBADRY         ,,
      9501 ,H    ,08/19/16,01/22/20,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 258 ,10/06/20,ALBADRY         ,ALBADRY         ,,
      9501 ,H    ,08/19/16,01/12/21,   3 ,05/06/21,    1 ,    0 ,D        ,SOLD       , 279 ,10/18/21,OPEN N/M,                ,,
      9502 ,H    ,08/19/16,10/01/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 408 ,11/13/19,DRY_CLOX        ,DRYCLOX         ,,
      9502 ,H    ,08/19/16,02/20/20,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 335 ,01/20/21,ALBADRY         ,ALBADRY         ,,
      9502 ,H    ,08/19/16,03/19/21,   3 ,00000000 ,    0 ,    0 ,-        ,DRY        , 340 ,02/22/22,ORBEN           ,ORBENIN         ,,
      9502 ,H    ,08/19/16,05/03/22,   4 ,00000000 ,    0 ,    0 ,-        ,DRY        , 301 ,02/28/23,ORBEN           ,ORBENIN         ,,
      9502 ,H    ,08/19/16,04/23/23,   5 ,00000000 ,    0 ,    0 ,-        ,DIED       ,   5 ,04/28/23,DOWN            ,                ,,
      9503 ,H    ,08/19/16,07/06/18,   1 ,07/13/18,    1 ,    0 ,TRIM     ,DRY        , 278 ,04/10/19,ALBADRY         ,ALBADRY         ,,
      9503 ,H    ,08/19/16,06/12/19,   2 ,06/18/20,    1 ,    1 ,D        ,DRY        , 518 ,11/11/20,ALBADRY         ,ALBADRY         ,,
      9503 ,H    ,08/19/16,02/12/21,   3 ,00000000 ,    0 ,    2 ,-        ,DRY        , 480 ,06/07/22,ALBADRY         ,ALBADRY         ,,
      9503 ,H    ,08/19/16,08/26/22,   4 ,00000000 ,    0 ,    2 ,-        ,DIED       ,  12 ,09/07/22,?HOT            ,                ,,
      9504 ,H    ,08/19/16,10/17/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 273 ,07/17/19,DRY_CLOX        ,DRYCLOX         ,,
      9504 ,H    ,08/19/16,09/19/19,   2 ,06/23/20,    2 ,    0 ,D        ,DRY        , 279 ,06/24/20,ALBADRY         ,ALBADRY         ,,
      9504 ,H    ,08/19/16,08/20/20,   3 ,02/25/21,    2 ,    2 ,D        ,SOLD       , 335 ,07/21/21,CAR4            ,                ,,
      9506 ,H    ,08/20/16,10/08/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 345 ,09/18/19,ALBADRY         ,ALBADRY         ,,
      9506 ,H    ,08/20/16,11/27/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 308 ,09/30/20,ALBADRY         ,ALBADRY         ,,
      9506 ,H    ,08/20/16,12/05/20,   3 ,09/27/21,    1 ,    0 ,TETDLR   ,DRY        , 297 ,09/28/21,ORBEN           ,ORBENIN         ,,
      9506 ,H    ,08/20/16,11/25/21,   4 ,00000000 ,    0 ,    1 ,-        ,SOLD       , 363 ,11/23/22,CAR4            ,                ,,
      9507 ,H    ,08/21/16,08/08/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 336 ,07/10/19,ALBADRY         ,ALBADRY         ,,
      9507 ,H    ,08/21/16,09/12/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 405 ,10/21/20,ALBADRY         ,ALBADRY         ,,
      9507 ,H    ,08/21/16,01/11/21,   3 ,00000000 ,    0 ,    0 ,-        ,DIED       ,  28 ,02/08/21,DOWN COL        ,                ,,
      9509 ,H    ,08/21/16,07/30/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 274 ,04/30/19,ALBADRY         ,ALBADRY         ,,
      9509 ,H    ,08/21/16,06/29/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 396 ,07/29/20,ALBADRY         ,ALBADRY         ,,
      9509 ,H    ,08/21/16,10/07/20,   3 ,04/16/21,    1 ,    0 ,TRIM     ,DRY        , 398 ,11/09/21,ORBEN           ,ORBENIN         ,,
      9509 ,H    ,08/21/16,01/12/22,   4 ,00000000 ,    0 ,    1 ,-        ,DRY        , 503 ,05/30/23,ORBEN           ,ORBENIN         ,,
      9513 ,H    ,08/22/16,07/09/18,   1 ,07/13/18,    1 ,    0 ,TRIM     ,DRY        , 394 ,08/07/19,ALBADRY         ,ALBADRY         ,,
      9513 ,H    ,08/22/16,10/12/19,   2 ,00000000 ,    0 ,    1 ,-        ,DRY        , 304 ,08/11/20,ALBADRY         ,ALBADRY         ,,
      9513 ,H    ,08/22/16,10/27/20,   3 ,04/30/21,    1 ,    1 ,TRIM     ,DRY        , 287 ,08/10/21,ORBEN           ,ORBENIN         ,,
      9513 ,H    ,08/22/16,10/08/21,   4 ,07/04/22,    1 ,    2 ,BLKWRR   ,SOLD       , 370 ,10/13/22,CAR4            ,                ,,
      9514 ,H    ,08/22/16,11/04/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 332 ,10/02/19,ALBADRY         ,ALBADRY         ,,
      9514 ,H    ,08/22/16,12/02/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 464 ,03/10/21,ALBADRY         ,ALBADRY         ,,
      9514 ,H    ,08/22/16,05/29/21,   3 ,00000000 ,    0 ,    0 ,-        ,DRY        , 332 ,04/26/22,ALBADRY         ,ALBADRY         ,,
      9514 ,H    ,08/22/16,07/07/22,   4 ,06/16/23,    1 ,    0 ,BLKWLR   ,DRY        , 383 ,07/25/23,ALBADRY         ,ALBADRY         ,,
      9517 ,H    ,08/23/16,07/01/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 276 ,04/03/19,ALBADRY         ,ALBADRY         ,,
      9517 ,H    ,08/23/16,05/29/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 272 ,02/25/20,ALBA.MS         ,ALBADRY.MS      ,,
      9517 ,H    ,08/23/16,05/03/20,   3 ,00000000 ,    0 ,    0 ,-        ,DRY        , 373 ,05/11/21,ALBADRY         ,ALBADRY         ,,
      9517 ,H    ,08/23/16,07/28/21,   4 ,00000000 ,    0 ,    0 ,-        ,DRY        , 391 ,08/23/22,ORBEN           ,ORBENIN         ,,
      9518 ,H    ,08/23/16,03/15/19,   1 ,01/14/20,    4 ,    0 ,U        ,DRY        , 306 ,01/15/20,ALBADRY         ,ALBADRY         ,,
      9518 ,H    ,08/23/16,03/01/20,   2 ,01/21/21,    3 ,    3 ,TRIM     ,DRY        , 444 ,05/19/21,ALBADRY         ,ALBADRY         ,,
      9518 ,H    ,08/23/16,07/10/21,   3 ,00000000 ,    0 ,    6 ,-        ,DRY        , 472 ,10/25/22,ORBEN           ,ORBENIN         ,,
      9522 ,H    ,08/23/16,10/19/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 341 ,09/25/19,ALBADRY         ,ALBADRY         ,,
      9522 ,H    ,08/23/16,12/17/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 323 ,11/04/20,ALBADRY         ,ALBADRY         ,,
      9522 ,H    ,08/23/16,01/09/21,   3 ,00000000 ,    0 ,    0 ,-        ,DRY        , 297 ,11/02/21,ORBEN           ,ORBENIN         ,,
      9522 ,H    ,08/23/16,01/03/22,   4 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 324 ,11/23/22,CAR4            ,                ,,
      9524 ,H    ,08/24/16,11/16/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 362 ,11/13/19,DRY_CLOX        ,DRYCLOX         ,,
      9524 ,H    ,08/24/16,01/07/20,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 372 ,01/13/21,ALBADRY         ,ALBADRY         ,,
      9524 ,H    ,08/24/16,01/07/20,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 512 ,06/02/21,OPEN DRY        ,                ,,
      9526 ,H    ,08/24/16,09/30/18,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  16 ,10/16/18,   N/BAG,                ,,
      9527 ,H    ,08/24/16,08/03/18,   1 ,01/17/19,    1 ,    0 ,TRIM     ,DRY        , 313 ,06/12/19,ALBADRY         ,ALBADRY         ,,
      9527 ,H    ,08/24/16,08/14/19,   2 ,12/05/19,    1 ,    1 ,TRIM     ,DRY        , 265 ,05/05/20,ALBADRY         ,ALBADRY         ,,
      9527 ,H    ,08/24/16,08/16/20,   3 ,04/30/21,    3 ,    2 ,TRIM     ,DRY        , 261 ,05/04/21,ALBADRY         ,ALBADRY         ,,
      9527 ,H    ,08/24/16,07/28/21,   4 ,00000000 ,    0 ,    5 ,-        ,SOLD       ,  16 ,08/13/21,SHITS           ,                ,,
      9529 ,H    ,08/01/16,02/27/19,   1 ,08/01/19,    1 ,    0 ,TRIM     ,DRY        , 322 ,01/15/20,ALBADRY         ,ALBADRY         ,,
      9533 ,H    ,08/25/16,07/16/18,   1 ,09/05/19,    1 ,    0 ,TRIM     ,DRY        , 443 ,10/02/19,ALBADRY         ,ALBADRY         ,,
      9533 ,H    ,08/25/16,10/22/19,   2 ,00000000 ,    0 ,    1 ,-        ,SOLD       ,  56 ,12/17/19,CAR4            ,                ,,
      9535 ,H    ,08/25/16,06/30/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 277 ,04/03/19,ALBADRY         ,ALBADRY         ,,
      9535 ,H    ,08/25/16,05/31/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 369 ,06/03/20,ALBADRY         ,ALBADRY         ,,
      9535 ,H    ,08/25/16,07/17/20,   3 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,   4 ,07/21/20,SHITS           ,                ,,
      9537 ,H    ,08/25/16,08/17/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 313 ,06/26/19,ALBADRY         ,ALBADRY         ,,
      9537 ,H    ,08/25/16,08/25/19,   2 ,08/29/19,    1 ,    0 ,D        ,SOLD       , 206 ,03/18/20,CAR1            ,                ,,
      9539 ,H    ,08/25/16,08/30/18,   1 ,02/14/19,    1 ,    0 ,TRIM     ,DRY        , 307 ,07/03/19,ALBADRY         ,ALBADRY         ,,
      9539 ,H    ,08/25/16,09/07/19,   2 ,00000000 ,    0 ,    1 ,-        ,DRY        , 360 ,09/01/20,ALBADRY         ,ALBADRY         ,,
      9539 ,H    ,08/25/16,11/22/20,   3 ,00000000 ,    0 ,    1 ,-        ,DRY        , 366 ,11/23/21,ORBEN           ,ORBENIN         ,,
      9539 ,H    ,08/25/16,01/31/22,   4 ,00000000 ,    0 ,    1 ,-        ,SOLD       , 109 ,05/20/22,COL             ,                ,,
      9540 ,H    ,08/25/16,11/10/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 368 ,11/13/19,DRY_CLOX        ,DRYCLOX         ,,
      9540 ,H    ,08/25/16,01/25/20,   2 ,07/27/20,    6 ,    0 ,U        ,SOLD       , 192 ,08/04/20,CR              ,                ,,
      9544 ,H    ,08/25/16,09/27/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 279 ,07/03/19,ALBADRY         ,ALBADRY         ,,
      9544 ,H    ,08/25/16,08/26/19,   2 ,09/29/20,    1 ,    0 ,D        ,DRY        , 401 ,09/30/20,ALBADRY         ,ALBADRY         ,,
      9544 ,H    ,08/25/16,12/10/20,   3 ,00000000 ,    0 ,    1 ,-        ,DRY        , 341 ,11/16/21,ORBEN           ,ORBENIN         ,,
      9544 ,H    ,08/25/16,01/08/22,   4 ,11/28/22,    1 ,    1 ,TETDRR   ,DRY        , 325 ,11/29/22,ORBEN           ,ORBENIN         ,,
      9546 ,H    ,08/26/16,09/12/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 273 ,06/12/19,ALBADRY         ,ALBADRY         ,,
      9547 ,H    ,08/26/16,07/28/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 298 ,05/22/19,ALBADRY         ,ALBADRY         ,,
      9547 ,H    ,08/26/16,07/07/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 570 ,01/27/21,ALBADRY         ,ALBADRY         ,,
      9547 ,H    ,08/26/16,03/10/21,   3 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 399 ,04/13/22,CAR4            ,                ,,
      9549 ,H    ,08/26/16,08/11/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 284 ,05/22/19,ALBADRY         ,ALBADRY         ,,
      9549 ,H    ,08/26/16,07/16/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 540 ,01/06/21,ALBADRY         ,ALBADRY         ,,
      9549 ,H    ,08/26/16,04/09/21,   3 ,00000000 ,    0 ,    0 ,-        ,DRY        , 417 ,05/31/22,ALBADRY         ,ALBADRY         ,,
      9550 ,H    ,08/26/16,11/08/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 300 ,09/04/19,ALBADRY         ,ALBADRY         ,,
      9550 ,H    ,08/26/16,10/31/19,   2 ,02/07/20,    3 ,    0 ,D        ,SOLD       , 161 ,04/09/20,CAR4            ,                ,,
      9553 ,H    ,08/27/16,08/22/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 483 ,12/18/19,ALBADRY         ,ALBADRY         ,,
      9553 ,H    ,08/27/16,02/12/20,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 391 ,03/09/21,ALBADRY         ,ALBADRY         ,,
      9553 ,H    ,08/27/16,05/26/21,   3 ,00000000 ,    0 ,    0 ,-        ,DRY        , 272 ,02/22/22,ORBEN           ,ORBENIN         ,,
      9553 ,H    ,08/27/16,05/06/22,   4 ,10/13/22,    1 ,    0 ,BLKWRR   ,DRY        , 312 ,03/14/23,ORBEN           ,ORBENIN         ,,
      9554 ,H    ,08/27/16,10/20/18,   1 ,02/21/19,    1 ,    0 ,TRIM     ,DRY        , 298 ,08/14/19,ALBADRY         ,ALBADRY         ,,
      9554 ,H    ,08/27/16,10/12/19,   2 ,04/03/20,    1 ,    1 ,D        ,DRY        , 339 ,09/15/20,ALBADRY         ,ALBADRY         ,,
      9554 ,H    ,08/27/16,10/23/20,   3 ,00000000 ,    0 ,    2 ,-        ,SOLD       ,  38 ,11/30/20,ABORT           ,                ,,
      9557 ,H    ,08/28/16,07/14/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 396 ,08/14/19,ALBADRY         ,ALBADRY         ,,
      9557 ,H    ,08/28/16,10/09/19,   2 ,12/28/20,    2 ,    0 ,D        ,DRY        , 447 ,12/29/20,ALBADRY         ,ALBADRY         ,,
      9557 ,H    ,08/28/16,03/14/21,   3 ,01/17/22,    3 ,    2 ,BLKWRRII ,DRY        , 310 ,01/18/22,ORBEN           ,ORBENIN         ,,
      9557 ,H    ,08/28/16,03/13/22,   4 ,05/16/22,    2 ,    5 ,BLKXRR   ,DRY        , 310 ,01/17/23,ORBEN           ,ORBENIN         ,,
      9560 ,H    ,08/28/16,09/25/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 274 ,06/26/19,ALBADRY         ,ALBADRY         ,,
      9560 ,H    ,08/28/16,09/02/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 317 ,07/15/20,ALBADRY         ,ALBADRY         ,,
      9560 ,H    ,08/28/16,09/10/20,   3 ,12/11/20,    1 ,    0 ,TBLOCK   ,DRY        , 292 ,06/29/21,ORBEN           ,ORBENIN         ,,
      9560 ,H    ,08/28/16,08/27/21,   4 ,00000000 ,    0 ,    1 ,-        ,DIED       , 192 ,03/07/22,DOWN            ,                ,,
      9562 ,H    ,08/28/16,09/19/18,   1 ,10/31/19,    1 ,    0 ,TRIM     ,DRY        , 490 ,01/22/20,ALBADRY         ,ALBADRY         ,,
      9562 ,H    ,08/28/16,03/28/20,   2 ,10/02/20,    1 ,    1 ,D        ,SOLD       , 353 ,03/16/21,CAR4            ,                ,,
      9567 ,H    ,08/29/16,07/19/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 335 ,06/19/19,DRY_CLOX        ,DRYCLOX         ,,
      9567 ,H    ,08/29/16,08/20/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 456 ,11/18/20,ALBADRY         ,ALBADRY         ,,
      9567 ,H    ,08/29/16,01/18/21,   3 ,00000000 ,    0 ,    0 ,-        ,DRY        , 323 ,12/07/21,ORBEN           ,ORBENIN         ,,
      9567 ,H    ,08/29/16,02/11/22,   4 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,   7 ,02/18/22,SHITS           ,                ,,
      9569 ,H    ,08/29/16,07/10/18,   1 ,05/21/19,    2 ,    0 ,T        ,DRY        , 316 ,05/22/19,ALBADRY         ,ALBADRY         ,,
      9569 ,H    ,08/29/16,07/21/19,   2 ,00000000 ,    0 ,    2 ,-        ,DRY        , 324 ,06/09/20,ALBADRY         ,ALBADRY         ,,
      9569 ,H    ,08/29/16,08/31/20,   3 ,00000000 ,    0 ,    2 ,-        ,SOLD       , 224 ,04/12/21,OPEN            ,                ,,
      9574 ,H    ,08/30/16,09/25/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 316 ,08/07/19,ALBADRY         ,ALBADRY         ,,
      9574 ,H    ,08/30/16,10/02/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 279 ,07/07/20,ALBADRY         ,ALBADRY         ,,
      9574 ,H    ,08/30/16,09/26/20,   3 ,00000000 ,    0 ,    0 ,-        ,DRY        , 388 ,10/19/21,ORBEN           ,ORBENIN         ,,
      9574 ,H    ,08/30/16,03/09/22,   4 ,00000000 ,    0 ,    0 ,-        ,DRY        , 272 ,12/06/22,ORBEN           ,ORBENIN         ,,
      9576 ,H    ,08/30/16,11/18/18,   1 ,03/13/19,    1 ,    0 ,TRIM     ,DRY        , 297 ,09/11/19,ALBADRY         ,ALBADRY         ,,
      9576 ,H    ,08/30/16,11/20/19,   2 ,00000000 ,    0 ,    1 ,-        ,DRY        , 356 ,11/10/20,ALBADRY         ,ALBADRY         ,,
      9576 ,H    ,08/30/16,01/21/21,   3 ,07/01/21,    1 ,    1 ,TRIM     ,DRY        , 334 ,12/21/21,ORBEN           ,ORBENIN         ,,
      9576 ,H    ,08/30/16,03/04/22,   4 ,03/14/22,    1 ,    2 ,BLKWRRII ,SOLD       , 264 ,11/23/22,CAR4            ,                ,,
      9577 ,H    ,08/30/16,09/02/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 276 ,06/05/19,ALBADRY         ,ALBADRY         ,,
      9577 ,H    ,08/30/16,08/09/19,   2 ,03/24/20,    1 ,    0 ,D        ,DRY        , 320 ,06/24/20,ALBADRY         ,ALBADRY         ,,
      9577 ,H    ,08/30/16,08/15/20,   3 ,04/08/21,    2 ,    1 ,TRIM     ,DRY        , 262 ,05/04/21,ALBADRY         ,ALBADRY         ,,
      9577 ,H    ,08/30/16,07/26/21,   4 ,00000000 ,    0 ,    3 ,-        ,DRY        , 407 ,09/06/22,ORBEN           ,ORBENIN         ,,
      9580 ,H    ,08/30/16,02/11/19,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 352 ,01/29/20,ALBADRY         ,ALBADRY         ,,
      9582 ,H    ,08/31/16,09/26/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 602 ,05/20/20,ALBADRY         ,ALBADRY         ,,
      9582 ,H    ,08/31/16,07/04/20,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 466 ,10/13/21,ORBEN           ,ORBENIN         ,,
      9582 ,H    ,08/31/16,12/14/21,   3 ,00000000 ,    0 ,    0 ,-        ,DIED       , 129 ,04/22/22,DOWN            ,                ,,
      9587 ,H    ,09/01/16,11/28/18,   1 ,10/29/19,    3 ,    0 ,U        ,DRY        , 336 ,10/30/19,ALBADRY         ,ALBADRY         ,,
      9587 ,H    ,09/01/16,02/27/20,   2 ,11/24/20,    4 ,    2 ,F        ,DRY        , 272 ,11/25/20,ALBADRY         ,ALBADRY         ,,
      9587 ,H    ,09/01/16,02/06/21,   3 ,09/20/21,    2 ,    5 ,BLKWMQ   ,SOLD       , 233 ,09/27/21,CAR2            ,                ,,
      9588 ,H    ,09/01/16,10/08/18,   1 ,07/11/19,    2 ,    0 ,TRIM     ,DRY        , 303 ,08/07/19,ALBADRY         ,ALBADRY         ,,
      9588 ,H    ,09/01/16,10/10/19,   2 ,06/12/20,    2 ,    2 ,LEGSORE  ,DRY        , 278 ,07/14/20,ALBADRY         ,ALBADRY         ,,
      9588 ,H    ,09/01/16,09/24/20,   3 ,04/19/21,    2 ,    4 ,TRIM     ,SOLD       , 328 ,08/18/21,CAR4            ,                ,,
      9589 ,H    ,09/01/16,07/14/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 508 ,12/04/19,ALBADRY         ,ALBADRY         ,,
      9591 ,H    ,09/01/16,07/02/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 471 ,10/16/19,ALBADRY         ,ALBADRY         ,,
      9591 ,H    ,09/01/16,01/17/20,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 299 ,11/11/20,ALBADRY         ,ALBADRY         ,,
      9591 ,H    ,09/01/16,01/11/21,   3 ,00000000 ,    0 ,    0 ,-        ,DRY        , 414 ,03/01/22,ORBEN           ,ORBENIN         ,,
      9591 ,H    ,09/01/16,05/12/22,   4 ,01/23/23,    2 ,    0 ,BLKWRR   ,DRY        , 292 ,02/28/23,ORBEN           ,ORBENIN         ,,
      9593 ,H    ,09/01/16,08/11/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 277 ,05/15/19,ALBADRY         ,ALBADRY         ,,
      9594 ,H    ,09/01/16,10/16/18,   1 ,03/05/19,    1 ,    0 ,TRIM     ,DRY        , 351 ,10/02/19,ALBADRY         ,ALBADRY         ,,
      9594 ,H    ,09/01/16,11/30/19,   2 ,04/23/20,    1 ,    1 ,TRIM     ,DRY        , 389 ,12/23/20,ALBADRY         ,ALBADRY         ,,
      9594 ,H    ,09/01/16,02/23/21,   3 ,00000000 ,    0 ,    2 ,-        ,SOLD       ,  13 ,03/08/21,CAR3            ,                ,,
      9596 ,H    ,09/01/16,10/24/18,   1 ,10/25/18,    1 ,    0 ,TRIM     ,DRY        , 329 ,09/18/19,ALBADRY         ,ALBADRY         ,,
      9596 ,H    ,09/01/16,11/15/19,   2 ,00000000 ,    0 ,    1 ,-        ,DRY        , 417 ,01/05/21,ALBADRY         ,ALBADRY         ,,
      9596 ,H    ,09/01/16,03/21/21,   3 ,00000000 ,    0 ,    1 ,-        ,DRY        , 345 ,03/01/22,ORBEN           ,ORBENIN         ,,
      9596 ,H    ,09/01/16,07/06/22,   4 ,00000000 ,    0 ,    1 ,-        ,SOLD       , 142 ,11/25/22,COL             ,                ,,
      9599 ,H    ,09/02/16,09/11/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 302 ,07/10/19,ALBADRY         ,ALBADRY         ,,
      9599 ,H    ,09/02/16,08/31/19,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 276 ,06/02/20,ALBADRY         ,ALBADRY         ,,
      9599 ,H    ,09/02/16,08/09/20,   3 ,00000000 ,    0 ,    0 ,-        ,DRY        , 275 ,05/11/21,ALBADRY         ,ALBADRY         ,,
      9599 ,H    ,09/02/16,07/16/21,   4 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  10 ,07/26/21,     N/M,                ,,
      9600 ,H    ,09/02/16,09/09/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 381 ,09/25/19,ALBADRY         ,ALBADRY         ,,
      9601 ,H    ,09/02/16,07/09/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 359 ,07/03/19,ALBADRY         ,ALBADRY         ,,
      9601 ,H    ,09/02/16,08/29/19,   2 ,07/27/20,    2 ,    0 ,D        ,DRY        , 279 ,06/03/20,ALBADRY         ,ALBADRY         ,,
      9601 ,H    ,09/02/16,08/02/20,   3 ,03/29/21,    2 ,    2 ,D        ,DRY        , 254 ,04/13/21,ALBADRY         ,ALBADRY         ,,
      9601 ,H    ,09/02/16,07/10/21,   4 ,08/16/21,    2 ,    4 ,TETDRRII ,DRY        , 262 ,03/29/22,ORBEN           ,ORBENIN         ,,
      9601 ,H    ,09/02/16,06/10/22,   5 ,00000000 ,    0 ,    6 ,-        ,DIED       ,   4 ,06/14/22,DOWN            ,                ,,
      9603 ,H    ,09/02/16,06/30/18,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 683 ,05/13/20,ALBADRY         ,ALBADRY         ,,
      9604 ,H    ,09/02/16,02/05/19,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 295 ,11/27/19,ALBADRY         ,ALBADRY         ,,
      9604 ,H    ,09/02/16,02/01/20,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 282 ,11/09/20,CAR4            ,                ,,
