"ID","BDAT","FDAT","ARDAT","LACT","CBRD","XLAME","LLAME","PSTRG","Event","DIM","Date","Remark","Protocols","Technician",
     54610 ,08/22/14,05/31/18,07/16/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 316 ,04/12/19,TRIM            ,TRIM            ,,
     54621 ,08/23/14,11/27/18,10/25/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 268 ,08/22/19,TRIM            ,TRIM            ,,
     54622 ,08/23/14,12/11/18,02/04/20,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 346 ,11/22/19,TRIM            ,TRIM            ,,
     54622 ,08/23/14,02/04/20,08/06/20,   4 ,H    ,    1 ,    3 ,    5 ,LAME       ,  90 ,05/04/20,BLOCK LB        ,THIN SOLES      ,,
     54622 ,08/23/14,02/04/20,08/06/20,   4 ,H    ,    2 ,    3 ,    5 ,LAME       , 104 ,05/18/20,U RF            ,UPPERLEG        ,,
     54625 ,08/23/14,12/20/20,05/13/21,   5 ,X    ,    1 ,    2 ,    5 ,LAME       , 134 ,05/03/21,BLOCK LB        ,LAMINITIS       ,,
     54647 ,08/25/14,10/16/18,10/14/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 304 ,08/16/19,TRIM            ,TRIM            ,,
     54724 ,08/27/14,08/24/19,08/10/20,   4 ,H    ,    1 ,    0 ,    5 ,LAME       , 299 ,06/18/20,TRIM            ,TRIM            ,,
     54735 ,08/27/14,09/16/18,10/30/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 341 ,08/23/19,TRIM            ,TRIM            ,,
     54764 ,08/28/14,10/29/18,10/18/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 284 ,08/09/19,TRIM            ,TRIM            ,,
     54764 ,08/28/14,10/18/19,11/27/19,   4 ,H    ,    1 ,    2 ,    5 ,LAME       ,  18 ,11/05/19,FANGAS          ,TRIM            ,,
     54772 ,08/29/14,06/29/18,06/06/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 266 ,03/22/19,TRIM            ,TRIM            ,,
     54772 ,08/29/14,06/06/19,09/16/20,   4 ,H    ,    1 ,    3 ,    5 ,LAME       , 300 ,04/01/20,FANGAS          ,TRIM            ,,
     54779 ,08/29/14,08/29/18,08/16/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 296 ,06/21/19,TRIM            ,TRIM            ,,
     54794 ,08/30/14,10/16/18,10/19/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 296 ,08/08/19,TRIM            ,TRIM            ,,
     54794 ,08/30/14,12/22/20,09/03/21,   5 ,H    ,    1 ,    3 ,    5 ,LAME       ,  98 ,03/30/21,BLOCK RB        ,LAMINITIS       ,,
     54794 ,08/30/14,12/22/20,09/03/21,   5 ,H    ,    2 ,    3 ,    5 ,LAME       , 155 ,05/26/21,BLOCK LB        ,LAMINITIS       ,,
     54824 ,08/31/14,07/26/18,10/08/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 378 ,08/08/19,FANGAS          ,TRIM            ,,
     54825 ,08/31/14,03/20/18,09/11/19,   2 ,H    ,    1 ,    0 ,    5 ,LAME       , 458 ,06/21/19,TRIM            ,TRIM            ,,
     54833 ,08/31/14,01/27/20,04/14/20,   4 ,H    ,    1 ,    1 ,    5 ,LAME       ,  63 ,03/30/20,BLOCK RF        ,DERMATITIS      ,,
     54841 ,09/01/14,09/01/20,09/27/21,   5 ,H    ,    0 ,    0 ,    5 ,FOOTRIM    , 339 ,08/06/21,II              ,Nacho,,
     54859 ,09/01/14,09/18/18,10/28/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 332 ,08/16/19,TRIM            ,TRIM            ,,
     54859 ,09/01/14,05/03/21,04/03/22,   5 ,H    ,    0 ,    1 ,    5 ,FOOTRIM    , 263 ,01/21/22,II              ,Nacho,,
     54859 ,09/01/14,04/03/22,03/13/23,   6 ,H    ,    0 ,    1 ,    5 ,FOOTRIM    , 278 ,01/06/23,NONE            ,Jose Jaime,,
     54865 ,09/01/14,08/09/18,01/01/20,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 435 ,10/18/19,TRIM            ,TRIM            ,,
     54865 ,09/01/14,11/14/20,10/31/21,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 227 ,06/29/21,TRIM            ,TRIM            ,,
     54865 ,09/01/14,11/14/20,10/31/21,   5 ,H    ,    1 ,    1 ,    5 ,FOOTRIM    , 286 ,08/27/21,II              ,Nacho,,
     54870 ,09/02/14,11/22/18,03/18/20,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 392 ,12/19/19,TRIM            ,TRIM            ,,
     54870 ,09/02/14,03/18/20,05/20/21,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 352 ,03/05/21,TRIM            ,TRIM            ,,
     54870 ,09/02/14,05/20/21,08/07/22,   5 ,H    ,    0 ,    2 ,    5 ,FOOTRIM    , 365 ,05/20/22,NONE            ,Nacho,,
     54882 ,09/02/14,12/05/20,03/04/22,   5 ,H    ,    0 ,    2 ,    5 ,FOOTRIM    , 391 ,12/31/21,II              ,Nacho,,
     54921 ,09/03/14,05/02/19,07/03/20,   4 ,H    ,    1 ,    0 ,    5 ,LAME       , 371 ,05/07/20,TRIM            ,TRIM            ,,
     54921 ,09/03/14,07/03/20,11/04/21,   5 ,H    ,    0 ,    1 ,    5 ,FOOTRIM    , 420 ,08/27/21,II              ,Nacho,,
     54954 ,09/05/14,05/01/19,04/10/20,   4 ,X    ,    1 ,    1 ,    5 ,LAME       , 156 ,10/04/19,BLOCK RF        ,LAMINITIS       ,,
     54954 ,09/05/14,05/01/19,04/10/20,   4 ,X    ,    2 ,    1 ,    5 ,LAME       , 273 ,01/29/20,TRIM            ,TRIM            ,,
     54954 ,09/05/14,04/10/20,03/27/21,   5 ,X    ,    1 ,    3 ,    5 ,LAME       , 269 ,01/04/21,TRIM            ,TRIM            ,,
     54954 ,09/05/14,03/27/21,03/05/22,   6 ,X    ,    1 ,    4 ,    5 ,LAME       ,  39 ,05/05/21,TRIM            ,TRIM            ,,
     54954 ,09/05/14,03/27/21,03/05/22,   6 ,X    ,    1 ,    4 ,    5 ,FOOTRIM    , 272 ,12/24/21,II              ,Nacho,,
     54957 ,09/05/14,03/20/19,04/20/20,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 330 ,02/13/20,TRIM            ,TRIM            ,,
     54957 ,09/05/14,04/20/20,02/13/21,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 256 ,01/01/21,TRIM            ,TRIM            ,,
     54981 ,09/07/14,11/12/18,12/11/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 326 ,10/04/19,TRIM            ,TRIM            ,,
     54982 ,09/07/14,07/04/18,06/30/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 289 ,04/19/19,TRIM            ,TRIM            ,,
     54997 ,09/08/14,07/12/18,10/07/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 153 ,12/12/18,BLOCK LB        ,LAMINITIS       ,,
     54997 ,09/08/14,10/07/19,09/22/20,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 284 ,07/17/20,TRIM            ,TRIM            ,,
     54997 ,09/08/14,09/22/20,01/01/22,   5 ,H    ,    1 ,    2 ,    5 ,LAME       ,  56 ,11/17/20,BLOCK RB        ,LAMINITIS       ,,
     54997 ,09/08/14,09/22/20,01/01/22,   5 ,H    ,    2 ,    2 ,    5 ,LAME       , 225 ,05/05/21,BLOCK RB        ,DERMATITIS      ,,
     54997 ,09/08/14,09/22/20,01/01/22,   5 ,H    ,    3 ,    2 ,    5 ,LAME       , 276 ,06/25/21,BLOCK LB        ,DERMATITIS      ,,
     54997 ,09/08/14,09/22/20,01/01/22,   5 ,H    ,    3 ,    2 ,    5 ,FOOTRIM    , 381 ,10/08/21,II              ,Nacho,,
     55024 ,09/08/14,07/06/20,06/06/21,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 263 ,03/26/21,TRIM            ,TRIM            ,,
     55024 ,09/08/14,06/06/21,04/04/22,   6 ,H    ,    1 ,    2 ,    5 ,LAME       , 205 ,12/28/21,BLKWBRII        ,WhiteLineOut    ,Nacho,
     55024 ,09/08/14,06/06/21,04/04/22,   6 ,H    ,    1 ,    2 ,    5 ,FOOTRIM    , 271 ,03/04/22,II              ,Nacho,,
     55043 ,09/10/14,07/24/19,06/26/20,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 238 ,03/18/20,BLOCK RB        ,LAMINITIS       ,,
     55043 ,09/10/14,07/24/19,06/26/20,   4 ,H    ,    2 ,    1 ,    5 ,LAME       , 275 ,04/24/20,TRIM            ,TRIM            ,,
     55044 ,09/10/14,11/06/17,01/20/19,   2 ,H    ,    1 ,    0 ,    5 ,LAME       , 367 ,11/08/18,TRIM            ,TRIM            ,,
     55066 ,09/11/14,07/26/18,11/02/19,   3 ,J    ,    1 ,    0 ,    5 ,LAME       , 130 ,12/03/18,L6              ,LAMINITIS       ,,
     55066 ,09/11/14,11/02/19,10/15/20,   4 ,J    ,    1 ,    1 ,    5 ,LAME       ,   3 ,11/05/19,BLOCK RB        ,LAMINITIS       ,,
     55066 ,09/11/14,11/02/19,10/15/20,   4 ,J    ,    2 ,    1 ,    5 ,LAME       , 280 ,08/08/20,TRIM            ,TRIM            ,,
     55069 ,09/11/14,09/03/20,04/25/22,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 439 ,11/16/21,BLKUBLII        ,Sole Ulcer      ,Nacho,
     55069 ,09/11/14,09/03/20,04/25/22,   5 ,H    ,    1 ,    1 ,    5 ,FOOTRIM    , 498 ,01/14/22,II              ,Nacho,,
     55069 ,09/11/14,04/25/22,08/30/22,   6 ,H    ,    1 ,    2 ,    5 ,LAME       ,  22 ,05/17/22,TETDBR          , DD/Wart,Nacho,
     55069 ,09/11/14,04/25/22,08/30/22,   6 ,H    ,    2 ,    2 ,    5 ,LAME       , 119 ,08/22/22,BLKTBL          ,ThinSole/Toe,Nacho,
     55127 ,09/14/14,01/10/18,10/02/19,   2 ,H    ,    1 ,    1 ,    5 ,LAME       , 614 ,09/16/19,U               ,UPPERLEG        ,,
     55133 ,09/14/14,10/13/18,04/02/20,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 467 ,01/23/20,TRIM            ,TRIM            ,,
     55141 ,09/15/14,03/20/20,08/06/20,   4 ,X    ,    1 ,    0 ,    5 ,LAME       , 101 ,06/29/20,BLOCK RB        ,LAMINITIS       ,,
     55151 ,09/15/14,11/04/20,10/29/21,   5 ,H    ,    0 ,    0 ,    5 ,FOOTRIM    , 310 ,09/10/21,II              ,Nacho,,
     55159 ,09/15/14,07/20/18,07/13/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 301 ,05/17/19,TRIM            ,TRIM            ,,
     55159 ,09/15/14,07/13/19,06/10/20,   4 ,H    ,    1 ,    3 ,    5 ,LAME       , 279 ,04/17/20,TRIM            ,TRIM            ,,
     55159 ,09/15/14,06/10/20,05/30/21,   5 ,H    ,    1 ,    4 ,    5 ,LAME       , 282 ,03/19/21,TRIM            ,TRIM            ,,
     55160 ,09/15/14,04/13/18,08/15/19,   2 ,H    ,    1 ,    0 ,    5 ,LAME       , 399 ,05/17/19,TRIM            ,TRIM            ,,
     55199 ,09/18/14,01/12/22,09/20/22,   6 ,H    ,    1 ,    1 ,    5 ,FOOTRIM    , 153 ,06/14/22,NONE            ,Juan M,,
     55199 ,09/18/14,01/12/22,09/20/22,   6 ,H    ,    1 ,    1 ,    5 ,LAME       , 156 ,06/17/22,TRMOBR          ,Other           ,Juan M,
     55226 ,09/19/14,10/27/18,02/07/20,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 398 ,11/29/19,TRIM            ,TRIM            ,,
     55226 ,09/19/14,02/04/21,12/13/21,   5 ,H    ,    1 ,    3 ,    5 ,LAME       , 270 ,11/01/21,BLKUBLII        ,Sole Ulcer      ,Nacho,
     55247 ,09/21/14,10/03/18,10/30/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 261 ,06/21/19,TRIM            ,TRIM            ,,
     55262 ,09/22/14,09/09/18,10/03/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 333 ,08/08/19,TRIM            ,TRIM            ,,
     55262 ,09/22/14,10/03/19,11/08/20,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 343 ,09/10/20,TRIM            ,TRIM            ,,
     55265 ,09/22/14,01/22/18,06/26/19,   2 ,H    ,    1 ,    1 ,    5 ,LAME       , 423 ,03/21/19,BLOCK RB        ,DERMATITIS      ,,
     55265 ,09/22/14,01/22/18,06/26/19,   2 ,H    ,    2 ,    1 ,    5 ,LAME       , 445 ,04/12/19,TRIM            ,TRIM            ,,
     55310 ,09/25/14,09/24/18,04/19/20,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 492 ,01/29/20,TRIM            ,TRIM            ,,
     55310 ,09/25/14,04/19/20,09/16/20,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 141 ,09/07/20,BLOCK RB        ,DERMATITIS      ,,
     55317 ,09/25/14,07/12/18,07/01/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 309 ,05/17/19,TRIM            ,TRIM            ,,
     55317 ,09/25/14,07/01/19,06/13/20,   4 ,H    ,    1 ,    3 ,    5 ,LAME       , 298 ,04/24/20,TRIM            ,TRIM            ,,
     55327 ,09/26/14,10/18/18,11/12/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 308 ,08/22/19,TRIM            ,TRIM            ,,
     55343 ,09/26/14,09/27/19,08/25/20,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 280 ,07/03/20,TRIM            ,TRIM            ,,
     55384 ,09/28/14,02/15/19,02/01/20,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 287 ,11/29/19,TRIM            ,TRIM            ,,
     55403 ,09/29/14,12/03/18,12/05/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 290 ,09/19/19,TRIM            ,TRIM            ,,
     55403 ,09/29/14,12/05/19,09/24/20,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 172 ,05/25/20,U               ,UPPERLEG        ,,
     55421 ,09/30/14,07/03/20,10/10/21,   4 ,X    ,    1 ,    0 ,    5 ,LAME       , 115 ,10/26/20,BLOCK RB        ,DERMATITIS      ,,
     55421 ,09/30/14,07/03/20,10/10/21,   4 ,X    ,    1 ,    0 ,    5 ,FOOTRIM    , 399 ,08/06/21,II              ,Nacho,,
     55421 ,09/30/14,10/10/21,09/11/22,   5 ,X    ,    0 ,    1 ,    5 ,FOOTRIM    , 256 ,06/23/22,NONE            ,Nacho,,
     55421 ,09/30/14,09/11/22,11/01/23,   6 ,X    ,    0 ,    1 ,    5 ,FOOTRIM    , 355 ,09/01/23,NONE            ,Jose Jaime,,
     55440 ,10/01/14,07/27/18,03/07/20,   3 ,H    ,    1 ,    3 ,    5 ,LAME       , 483 ,11/22/19,TRIM            ,TRIM            ,,
     55444 ,10/01/14,06/27/18,05/27/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 282 ,04/05/19,TRIM            ,TRIM            ,,
     55444 ,10/01/14,05/27/19,04/26/20,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 262 ,02/13/20,TRIM            ,TRIM            ,,
     55444 ,10/01/14,04/26/20,06/09/21,   5 ,H    ,    1 ,    3 ,    5 ,LAME       , 334 ,03/26/21,TRIM            ,TRIM            ,,
     55444 ,10/01/14,06/09/21,06/22/22,   6 ,H    ,    1 ,    4 ,    5 ,LAME       ,  14 ,06/23/21,BLOCK LB        ,DERMATITIS      ,,
     55467 ,10/02/14,08/18/18,08/15/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 307 ,06/21/19,TRIM            ,TRIM            ,,
     55479 ,10/03/14,11/21/17,04/09/19,   2 ,H    ,    1 ,    3 ,    5 ,LAME       , 430 ,01/25/19,TRIM            ,TRIM            ,,
     55499 ,10/05/14,07/05/18,07/06/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 308 ,05/09/19,TRIM            ,TRIM            ,,
     55499 ,10/05/14,08/14/20,08/19/21,   5 ,H    ,    1 ,    3 ,    5 ,LAME       , 308 ,06/18/21,TRIM            ,TRIM            ,,
     55507 ,10/05/14,09/07/19,11/18/20,   4 ,H    ,    1 ,    0 ,    5 ,LAME       , 376 ,09/17/20,TRIM            ,TRIM            ,,
     55558 ,10/08/14,09/04/17,04/05/19,   2 ,X    ,    1 ,    0 ,    5 ,LAME       , 501 ,01/18/19,TRIM            ,TRIM            ,,
     55571 ,10/09/14,08/14/18,10/19/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 367 ,08/16/19,TRIM            ,TRIM            ,,
     55579 ,10/09/14,02/17/18,03/09/19,   2 ,H    ,    1 ,    1 ,    5 ,LAME       , 321 ,01/04/19,TRIM            ,TRIM            ,,
     55579 ,10/09/14,03/09/19,11/11/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 174 ,08/30/19,BLOCK RB        ,DERMATITIS      ,,
     55583 ,10/09/14,08/16/19,08/02/20,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 293 ,06/04/20,TRIM            ,TRIM            ,,
     55602 ,10/10/14,07/25/18,09/01/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 331 ,06/21/19,TRIM            ,TRIM            ,,
     55605 ,10/10/14,11/09/18,11/05/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 286 ,08/22/19,TRIM            ,TRIM            ,,
     55605 ,10/10/14,11/05/19,09/03/20,   4 ,H    ,    1 ,    3 ,    5 ,LAME       , 202 ,05/25/20,BLOCK LB        ,LAMINITIS       ,,
     55617 ,10/11/14,07/27/19,08/10/20,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 327 ,06/18/20,TRIM            ,TRIM            ,,
     55623 ,10/12/14,12/18/17,10/28/18,   2 ,H    ,    1 ,    1 ,    5 ,LAME       , 314 ,10/28/18,BAD             ,TRIM            ,,
     55625 ,10/12/14,07/15/18,09/09/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 187 ,01/18/19,BLOCK RB        ,DERMATITIS      ,,
     55625 ,10/12/14,07/15/18,09/09/19,   3 ,H    ,    2 ,    1 ,    5 ,LAME       , 349 ,06/29/19,TRIM            ,TRIM            ,,
     55649 ,10/13/14,02/24/19,04/26/20,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 354 ,02/13/20,TRIM            ,TRIM            ,,
     55650 ,10/13/14,10/25/18,10/10/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 287 ,08/08/19,TRIM            ,TRIM            ,,
     55688 ,10/14/14,09/19/18,05/03/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 117 ,01/14/19,BLOCK RF        ,LAMINITIS       ,,
     55696 ,10/16/14,09/28/18,10/29/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 315 ,08/09/19,TRIM            ,TRIM            ,,
     55696 ,10/16/14,10/29/19,04/04/21,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 456 ,01/27/21,TRIM            ,TRIM            ,,
     55723 ,10/18/14,07/23/18,07/15/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 298 ,05/17/19,TRIM            ,TRIM            ,,
     55723 ,10/18/14,07/15/19,07/07/20,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 270 ,04/10/20,TRIM            ,TRIM            ,,
     55723 ,10/18/14,07/07/20,06/22/21,   5 ,H    ,    1 ,    3 ,    5 ,LAME       , 262 ,03/26/21,TRIM            ,TRIM            ,,
     55725 ,10/18/14,07/10/18,08/06/19,   3 ,H    ,    1 ,    4 ,    5 ,LAME       , 279 ,04/15/19,BLOCK RB        ,DERMATITIS      ,,
     55725 ,10/18/14,08/06/19,11/09/20,   4 ,H    ,    1 ,    5 ,    5 ,LAME       , 395 ,09/04/20,TRIM            ,TRIM            ,,
     55725 ,10/18/14,11/09/20,12/09/21,   5 ,H    ,    1 ,    6 ,    5 ,LAME       , 169 ,04/27/21,BLOCK LB        ,THIN SOLES      ,,
     55729 ,03/14/15,04/25/18,06/04/19,   2 ,H    ,    1 ,    1 ,    5 ,LAME       , 331 ,03/22/19,TRIM            ,TRIM            ,,
     55732 ,10/18/14,06/25/18,08/29/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 369 ,06/29/19,TRIM            ,TRIM            ,,
     55732 ,10/18/14,08/29/19,10/20/20,   4 ,H    ,    1 ,    3 ,    5 ,LAME       , 201 ,03/17/20,FANGAS          ,TRIM            ,,
     55732 ,10/18/14,08/29/19,10/20/20,   4 ,H    ,    2 ,    3 ,    5 ,LAME       , 372 ,09/04/20,TRIM            ,TRIM            ,,
     55733 ,10/18/14,05/15/18,10/29/19,   2 ,H    ,    1 ,    0 ,    5 ,LAME       , 465 ,08/23/19,TRIM            ,TRIM            ,,
     55733 ,10/18/14,05/15/18,10/29/19,   2 ,H    ,    2 ,    0 ,    5 ,LAME       , 531 ,10/28/19,BLOCK RF        ,DERMATITIS      ,,
     55734 ,10/18/14,01/18/19,02/12/20,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 308 ,11/22/19,TRIM            ,TRIM            ,,
     55735 ,10/18/14,09/10/18,10/15/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 333 ,08/09/19,TRIM            ,TRIM            ,,
     55739 ,10/19/14,06/08/18,06/02/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 294 ,03/29/19,TRIM            ,TRIM            ,,
     55739 ,10/19/14,06/02/19,11/17/20,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 473 ,09/17/20,TRIM            ,TRIM            ,,
     55807 ,10/23/14,08/01/18,06/26/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 281 ,05/09/19,TRIM            ,TRIM            ,,
     55807 ,10/23/14,10/22/20,04/10/22,   5 ,H    ,    0 ,    3 ,    5 ,FOOTRIM    , 456 ,01/21/22,II              ,Nacho,,
     55815 ,10/23/14,08/25/18,10/15/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 300 ,06/21/19,TRIM            ,TRIM            ,,
     55815 ,10/23/14,10/06/20,02/25/21,   5 ,H    ,    1 ,    2 ,    5 ,LAME       ,   7 ,10/13/20,BLOCK RF        ,LAMINITIS       ,,
     55815 ,10/23/14,10/06/20,02/25/21,   5 ,H    ,    2 ,    2 ,    5 ,LAME       ,  90 ,01/04/21,BLOCK RB        ,DERMATITIS      ,,
     55851 ,10/25/14,10/13/19,12/12/20,   4 ,J    ,    1 ,    0 ,    5 ,LAME       , 361 ,10/08/20,TRIM            ,TRIM            ,,
     55851 ,10/25/14,12/12/20,12/04/21,   5 ,J    ,    1 ,    1 ,    5 ,LAME       , 254 ,08/23/21,TRMLBLII        ,Leg/Injury,J&t,
     55851 ,10/25/14,12/12/20,12/04/21,   5 ,J    ,    2 ,    1 ,    5 ,LAME       , 275 ,09/13/21,TRMLBLII        ,Leg/Injury,J&t,
     55852 ,10/25/14,08/21/19,04/10/20,   4 ,H    ,    1 ,    3 ,    5 ,LAME       , 147 ,01/15/20,BLOCK LF        ,LAMINITIS       ,,
     55852 ,10/25/14,08/21/19,04/10/20,   4 ,H    ,    2 ,    3 ,    5 ,LAME       , 229 ,04/06/20,BLOCK RB        ,LAMINITIS       ,,
     55853 ,10/25/14,08/14/18,09/06/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 319 ,06/29/19,TRIM            ,TRIM            ,,
     55871 ,10/26/14,07/21/18,08/24/19,   3 ,X    ,    1 ,    0 ,    5 ,LAME       , 343 ,06/29/19,TRIM            ,TRIM            ,,
     55935 ,03/15/14,07/07/18,08/23/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 258 ,03/22/19,BLOCK RF        ,LAMINITIS       ,,
     55997 ,04/15/14,01/18/20,03/03/21,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 349 ,01/01/21,TRIM            ,TRIM            ,,
     56015 ,09/27/14,06/25/18,06/16/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 284 ,04/05/19,TRIM            ,TRIM            ,,
     56015 ,09/27/14,06/16/19,06/05/20,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 299 ,04/10/20,TRIM            ,TRIM            ,,
     56015 ,09/27/14,06/05/20,07/16/21,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 329 ,04/30/21,TRIM            ,TRIM            ,,
     56273 ,08/12/15,12/26/20,01/18/22,   4 ,X    ,    0 ,    0 ,    5 ,FOOTRIM    , 328 ,11/19/21,II              ,Nacho,,
     56273 ,08/12/15,01/18/22,02/03/23,   5 ,X    ,    1 ,    0 ,    5 ,LAME       , 244 ,09/19/22,BLKWBR          ,WhiteLineOut    ,Nacho,
     56273 ,08/12/15,01/18/22,02/03/23,   5 ,X    ,    1 ,    0 ,    5 ,FOOTRIM    , 318 ,12/02/22,NONE            ,Nacho,,
     56324 ,09/23/14,05/11/18,06/02/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 315 ,03/22/19,TRIM            ,TRIM            ,,
     56701 ,10/28/14,08/14/20,11/30/21,   5 ,X    ,    0 ,    1 ,    5 ,FOOTRIM    , 413 ,10/01/21,II              ,Nacho,,
     56706 ,10/28/14,10/10/18,12/08/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 330 ,09/05/19,TRIM            ,TRIM            ,,
     56725 ,10/30/14,08/01/20,08/26/21,   4 ,X    ,    1 ,    0 ,    5 ,LAME       , 214 ,03/03/21,BLOCK RB        ,LAMINITIS       ,,
     56725 ,10/30/14,08/01/20,08/26/21,   4 ,X    ,    2 ,    0 ,    5 ,LAME       , 304 ,06/01/21,BLOCK LB        ,LAMINITIS       ,,
     56725 ,10/30/14,08/01/20,08/26/21,   4 ,X    ,    3 ,    0 ,    5 ,LAME       , 328 ,06/25/21,TRIM            ,TRIM            ,,
     56725 ,10/30/14,08/26/21,01/29/22,   5 ,X    ,    1 ,    3 ,    5 ,LAME       ,  30 ,09/25/21,BLKWFLII        ,WhiteLineOut    ,Nacho,
     56725 ,10/30/14,08/26/21,01/29/22,   5 ,X    ,    2 ,    3 ,    5 ,LAME       , 155 ,01/28/22,BLKWBRII        ,WhiteLineOut    ,Nacho,
     56732 ,10/29/14,09/30/18,07/11/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       ,  29 ,10/29/18,BLOCK RB        ,DERMATITIS      ,,
     56737 ,10/29/14,07/06/18,01/13/19,   2 ,H    ,    1 ,    1 ,    5 ,LAME       , 129 ,11/12/18,BLOCK RB        ,LAMINITIS       ,,
     56745 ,10/30/14,07/02/18,05/30/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 270 ,03/29/19,TRIM            ,TRIM            ,,
     56768 ,10/31/14,01/07/19,12/30/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 265 ,09/29/19,L               ,LAMINITIS       ,,
     56768 ,10/31/14,12/30/19,09/03/20,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 245 ,08/31/20,BLOCK RB        ,LAMINITIS       ,,
     56769 ,10/31/14,07/15/19,07/20/20,   4 ,H    ,    1 ,    0 ,    5 ,LAME       , 312 ,05/22/20,TRIM            ,TRIM            ,,
     56769 ,10/31/14,07/15/19,07/20/20,   4 ,H    ,    2 ,    0 ,    5 ,LAME       , 372 ,07/21/20,FANGAS          ,TRIM            ,,
     56778 ,11/01/14,10/26/18,10/29/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 301 ,08/23/19,TRIM            ,TRIM            ,,
