"ID","BDAT","FDAT","ARDAT","LACT","CBRD","XLAME","LLAME","PSTRG","Event","DIM","Date","Remark","Protocols","Technician",
     87735 ,05/08/20,03/31/22,03/03/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 203 ,10/20/22,TRM             ,Pedro Ch,,
     87735 ,05/08/20,03/31/22,03/03/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 279 ,01/04/23,TRM             ,Pedro Ch,,
     87735 ,05/08/20,03/03/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,LAME       , 205 ,09/24/23,BLKWLF          ,White Line      ,,
     87738 ,05/09/20,04/25/22,04/13/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 297 ,02/16/23,TRM             ,Pedro Ch,,
     87742 ,12/01/17,02/01/22,02/19/23,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 316 ,12/14/22,TRM             ,Pedro Ch,,
     87743 ,05/11/20,05/21/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 102 ,08/31/23,TRM             ,Pedro Ch,,
     87744 ,05/11/20,05/12/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,LAME       ,   3 ,05/15/23,BLKUQQ          ,Ulcer           ,,
     87744 ,05/11/20,05/12/23,00000000 ,   2 ,J    ,    2 ,    0 ,    2 ,LAME       ,  17 ,05/29/23,BLKUQQ          ,Ulcer           ,,
     87747 ,05/12/20,05/28/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  27 ,06/24/23,TRM             ,,,
     87747 ,05/12/20,05/28/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  29 ,06/26/23,TRM             ,,,
     87763 ,06/15/19,02/20/21,07/06/22,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 431 ,04/27/22,TRM             ,,,
     87788 ,05/24/20,03/14/22,02/12/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 283 ,12/22/22,TRM             ,Pedro Ch,,
     87793 ,04/19/19,05/04/21,07/30/22,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 378 ,05/17/22,TRM             ,,,
     87793 ,04/19/19,07/30/22,08/15/22,   2 ,J    ,    1 ,    0 ,    2 ,LAME       ,   2 ,08/01/22,BLKTQQ          ,Toe/Punta,,
     87793 ,04/19/19,07/30/22,08/15/22,   2 ,J    ,    2 ,    0 ,    2 ,LAME       ,   7 ,08/06/22,BLKURH          ,Ulcer           ,Pedro Ch,
     87809 ,06/02/17,07/23/19,07/17/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 287 ,05/05/20,TRM             ,,,
     87829 ,06/02/20,03/13/22,02/22/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 290 ,12/28/22,TRM             ,Pedro Ch,,
     87830 ,06/03/20,03/26/22,04/23/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 333 ,02/22/23,TRM             ,Pedro Ch,,
     87834 ,06/03/20,05/16/22,05/15/23,   1 ,X    ,    1 ,    0 ,    2 ,LAME       , 234 ,01/05/23,TETDQQ          ,WART            ,Pedro Ch,
     87845 ,06/04/17,06/04/19,06/22/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 281 ,03/11/20,TRM             ,,,
     87845 ,06/04/17,06/04/19,06/22/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 309 ,04/08/20,TRM             ,,,
     87845 ,06/04/17,06/22/20,06/13/21,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 288 ,04/06/21,TRM             ,Hugo Alberto,,
     87845 ,06/04/17,06/13/21,06/06/22,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 283 ,03/23/22,TRM             ,                ,,
     87856 ,06/09/20,05/28/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  29 ,06/26/23,TRM             ,,,
     87857 ,06/05/17,08/10/19,06/26/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 291 ,05/27/20,TRM             ,,,
     87857 ,06/05/17,06/26/20,07/10/21,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 239 ,02/20/21,EXCFLH          ,Foot Rot Excd   ,Hugo Alberto,
     87857 ,06/05/17,06/26/20,07/10/21,   2 ,X    ,    1 ,    0 ,    2 ,FOOTRIM    , 329 ,05/21/21,TRM             ,Hugo Alberto,,
     87868 ,06/12/20,04/20/22,04/16/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 294 ,02/08/23,TRM             ,Pedro Ch,,
     87868 ,06/12/20,04/16/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,LAME       , 104 ,07/29/23,BLKWQQ          ,White Line      ,,
     87869 ,06/13/20,03/26/22,03/01/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 224 ,11/05/22,TRM             ,Pedro Ch,,
     87869 ,06/13/20,03/26/22,03/01/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 277 ,12/28/22,TRM             ,Pedro Ch,,
     87869 ,06/13/20,03/01/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 214 ,10/01/23,TRM             ,Antonio Jamboa,,
     87877 ,06/07/17,05/24/19,06/24/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 334 ,04/22/20,TRM             ,,,
     87877 ,06/07/17,06/24/20,08/06/21,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 359 ,06/18/21,TRM             ,Hugo Alberto,,
     87893 ,06/20/20,04/02/22,04/18/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 293 ,01/20/23,TRM             ,Pedro Ch,,
     87893 ,06/20/20,04/18/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 103 ,07/30/23,TRM             ,,,
     87904 ,06/22/20,04/22/22,07/14/22,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  75 ,07/06/22,TRM             ,Hugo Alberto,,
     87909 ,06/22/20,05/11/22,04/19/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 288 ,02/23/23,TRM             ,Pedro Ch,,
     87929 ,06/25/20,04/08/22,03/17/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 233 ,11/27/22,TRM             ,Pedro Ch,,
     87937 ,06/26/20,05/24/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,LAME       ,  31 ,06/24/23,BLKUQQ          ,Ulcer           ,,
     87937 ,06/26/20,05/24/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    ,  54 ,07/17/23,TRM             ,,,
     87941 ,05/31/17,06/23/19,12/03/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 313 ,05/01/20,TRM             ,,,
     87941 ,05/31/17,06/23/19,12/03/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 446 ,09/11/20,TRM             ,,,
     87941 ,05/31/17,06/23/19,12/03/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 474 ,10/09/20,TRM             ,,,
     87944 ,06/27/20,04/05/22,03/06/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 281 ,01/11/23,TRM             ,Pedro Ch,,
     87950 ,06/27/20,04/04/22,03/28/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 303 ,02/01/23,TRM             ,Pedro Ch,,
     87953 ,06/01/17,07/13/19,05/26/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 283 ,04/21/20,TRM             ,,,
     87953 ,06/01/17,05/26/20,05/26/21,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 198 ,12/10/20,BLKTLF          ,Toe/Punta,Juan Diego,
     87953 ,06/01/17,05/26/20,05/26/21,   2 ,X    ,    2 ,    0 ,    2 ,FOOTRIM    , 235 ,01/16/21,TRM             ,,,
     87953 ,06/01/17,05/26/20,05/26/21,   2 ,X    ,    2 ,    0 ,    2 ,FOOTRIM    , 242 ,01/23/21,TRM             ,,,
     87953 ,06/01/17,05/26/20,05/26/21,   2 ,X    ,    2 ,    0 ,    2 ,LAME       , 249 ,01/30/21,TETDRH          ,WART            ,,
     87960 ,06/28/20,05/21/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 108 ,09/06/23,TRM             ,,,
     87989 ,06/04/17,07/23/19,07/07/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 287 ,05/05/20,TRM             ,,,
     87990 ,07/02/20,05/21/22,06/20/23,   1 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 236 ,01/12/23,TRM             ,Pedro Ch,,
     87995 ,06/05/17,06/22/19,06/10/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 283 ,03/31/20,TRM             ,,,
     88035 ,07/06/20,05/09/22,05/01/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 289 ,02/22/23,TRM             ,Pedro Ch,,
     88036 ,07/06/20,05/26/22,05/18/23,   1 ,X    ,    1 ,    1 ,    2 ,FOOTRIM    , 227 ,01/08/23,TRM             ,Pedro Ch,,
     88049 ,07/07/20,05/24/22,05/21/23,   1 ,J    ,    1 ,    0 ,    2 ,LAME       , 142 ,10/13/22,TETDRF          ,WART            ,Pedro Ch,
     88080 ,07/10/20,04/25/22,04/24/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 202 ,11/13/22,TRM             ,Pedro Ch,,
     88080 ,07/10/20,04/25/22,04/24/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 282 ,02/01/23,TRM             ,Pedro Ch,,
     88080 ,07/10/20,04/25/22,04/24/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 304 ,02/23/23,TRM             ,Pedro Ch,,
     88080 ,07/10/20,04/24/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  63 ,06/26/23,TRM             ,,,
     88080 ,07/10/20,04/24/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 115 ,08/17/23,TRM             ,,,
     88080 ,07/10/20,04/24/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 160 ,10/01/23,TRM             ,Antonio Jamboa,,
     88112 ,07/13/20,05/22/22,05/28/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 259 ,02/05/23,TRM             ,Pedro Ch,,
     88112 ,07/13/20,05/28/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 102 ,09/07/23,TRM             ,,,
     88122 ,07/14/20,05/26/22,04/03/23,   1 ,J    ,    1 ,    0 ,    2 ,LAME       , 137 ,10/10/22,TETDRR          ,WART            ,Pedro Ch,
     88129 ,07/14/20,04/26/22,00000000 ,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 447 ,07/17/23,TRM             ,,,
     88136 ,09/01/17,08/26/21,08/06/22,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 286 ,06/08/22,TRM             ,,,
     88145 ,07/15/20,04/29/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  72 ,07/10/23,TRM             ,,,
     88154 ,06/19/17,05/23/19,08/27/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 366 ,05/23/20,TRM             ,,,
     88154 ,06/19/17,05/23/19,08/27/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 397 ,06/23/20,TRM             ,,,
     88156 ,07/17/20,05/26/22,07/19/22,   1 ,J    ,    1 ,    0 ,    2 ,LAME       ,  53 ,07/18/22,TETDRH          ,WART            ,Hugo Alberto,
     88168 ,07/18/20,04/18/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,LAME       ,  61 ,06/18/23,LEGIQQ          ,Injury          ,,
     88168 ,07/18/20,04/18/23,00000000 ,   2 ,J    ,    2 ,    0 ,    2 ,LAME       , 131 ,08/27/23,BLKWLR          ,White Line      ,Antonio Jamboa,
     88168 ,07/18/20,04/18/23,00000000 ,   2 ,J    ,    3 ,    0 ,    2 ,LAME       , 154 ,09/19/23,BLKWRR          ,White Line      ,,
     88175 ,09/01/17,12/20/21,12/04/22,   3 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 289 ,10/05/22,TRM             ,Pedro Ch,,
     88190 ,07/20/20,05/28/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    ,  34 ,07/01/23,TRM             ,,,
     88190 ,07/20/20,05/28/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 119 ,09/24/23,TRM             ,,,
     88190 ,07/20/20,05/28/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,LAME       , 126 ,10/01/23,BLKWRF          ,White Line      ,Antonio Jamboa,
     88242 ,07/28/20,05/18/22,04/29/23,   1 ,J    ,    1 ,    1 ,    2 ,LAME       ,  61 ,07/18/22,LEGILH          ,Injury          ,Hugo Alberto,
     88245 ,07/29/20,05/09/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 122 ,09/08/23,TRM             ,,,
     88274 ,08/02/20,06/10/22,05/27/23,   1 ,J    ,    1 ,    0 ,    2 ,LAME       , 195 ,12/22/22,TETDQQ          ,WART            ,Pedro Ch,
     88287 ,12/01/17,01/08/22,04/30/23,   3 ,X    ,    1 ,    1 ,    2 ,LAME       ,  19 ,01/27/22,EXCFLF          ,Foot Rot Excd   ,,
     88287 ,12/01/17,01/08/22,04/30/23,   3 ,X    ,    1 ,    1 ,    2 ,FOOTRIM    ,  56 ,03/05/22,TRM             ,,,
     88287 ,12/01/17,01/08/22,04/30/23,   3 ,X    ,    1 ,    1 ,    2 ,FOOTRIM    , 410 ,02/22/23,TRM             ,Pedro Ch,,
     88295 ,06/15/17,06/27/19,06/11/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 278 ,03/31/20,TRM             ,,,
     88295 ,06/15/17,06/11/20,01/29/22,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 594 ,01/26/22,TETDRH          ,WART            ,Hugo Alberto,
     88305 ,06/16/17,07/22/19,08/10/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 285 ,05/02/20,TRM             ,,,
     88305 ,06/16/17,08/10/20,07/29/21,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 149 ,01/06/21,BLKWLH          ,White Line      ,,
     88305 ,06/16/17,08/10/20,07/29/21,   2 ,X    ,    2 ,    0 ,    2 ,FOOTRIM    , 187 ,02/13/21,TRM             ,,,
     88305 ,06/16/17,08/10/20,07/29/21,   2 ,X    ,    2 ,    0 ,    2 ,LAME       , 295 ,06/01/21,BLKWLH          ,White Line      ,Hugo Alberto,
     88305 ,06/16/17,07/29/21,07/28/22,   3 ,X    ,    0 ,    2 ,    2 ,FOOTRIM    ,   2 ,07/31/21,TRM             ,Hugo Alberto,,
     88305 ,06/16/17,07/29/21,07/28/22,   3 ,X    ,    0 ,    2 ,    2 ,FOOTRIM    , 286 ,05/11/22,TRM             ,,,
     88305 ,06/16/17,07/28/22,11/17/22,   4 ,X    ,    3 ,    2 ,    2 ,FOOTRIM    ,   9 ,08/06/22,TRM             ,Pedro Ch,,
     88305 ,06/16/17,07/28/22,11/17/22,   4 ,X    ,    1 ,    2 ,    2 ,LAME       ,  18 ,08/15/22,EXCFLR          ,Foot Rot Excd   ,Pedro Ch,
     88305 ,06/16/17,07/28/22,11/17/22,   4 ,X    ,    2 ,    2 ,    2 ,LAME       ,  32 ,08/29/22,EXCFLRRR        ,Foot Rot Excd   ,Pedro Ch,
     88305 ,06/16/17,07/28/22,11/17/22,   4 ,X    ,    3 ,    2 ,    2 ,LAME       , 108 ,11/13/22,BLKULRRR        ,Ulcer           ,Pedro Ch,
     88312 ,06/16/17,07/17/21,07/07/22,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 283 ,04/26/22,TRM             ,,,
     88336 ,08/16/20,05/23/22,05/14/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 271 ,02/18/23,TRM             ,Pedro Ch,,
     88338 ,06/17/17,07/12/19,10/17/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 316 ,05/23/20,TRM             ,,,
     88338 ,06/17/17,07/12/19,10/17/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 410 ,08/25/20,TRM             ,,,
     88338 ,06/17/17,07/12/19,10/17/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 411 ,08/26/20,TRM             ,,,
     88338 ,06/17/17,10/17/20,09/29/21,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 308 ,08/21/21,TRM             ,,,
     88338 ,06/17/17,09/29/21,12/13/21,   3 ,X    ,    1 ,    0 ,    2 ,LAME       ,   2 ,10/01/21,BLKURF          ,Ulcer           ,,
     88338 ,06/17/17,09/29/21,12/13/21,   3 ,X    ,    2 ,    0 ,    2 ,LAME       ,  31 ,10/30/21,BLKWRF          ,White Line      ,Hugo Alberto,
     88338 ,06/17/17,09/29/21,12/13/21,   3 ,X    ,    3 ,    0 ,    2 ,LAME       ,  51 ,11/19/21,BLKTRF          ,Toe/Punta,Hugo Alberto,
     88358 ,08/19/20,05/29/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  33 ,07/01/23,TRM             ,,,
     88365 ,08/21/20,06/11/22,12/09/22,   1 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 169 ,11/27/22,TRM             ,Pedro Ch,,
     88406 ,06/22/17,05/26/19,05/25/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 303 ,03/24/20,TRM             ,,,
     88406 ,06/22/17,05/25/20,05/10/21,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 188 ,11/29/20,EXCFLH          ,Foot Rot Excd   ,Juan Diego,
     88406 ,06/22/17,05/25/20,05/10/21,   2 ,X    ,    1 ,    0 ,    2 ,FOOTRIM    , 289 ,03/10/21,TRM             ,Hugo Alberto,,
     88423 ,06/23/17,10/14/21,10/17/22,   3 ,X    ,    1 ,    0 ,    2 ,LAME       , 134 ,02/25/22,BLKURF          ,Ulcer           ,Hugo Alberto,
     88423 ,06/23/17,10/14/21,10/17/22,   3 ,X    ,    2 ,    0 ,    2 ,FOOTRIM    , 163 ,03/26/22,TRM             ,,,
     88423 ,06/23/17,10/14/21,10/17/22,   3 ,X    ,    2 ,    0 ,    2 ,LAME       , 335 ,09/14/22,BLKURR          ,Ulcer           ,Pedro Ch,
     88423 ,06/23/17,10/17/22,04/09/23,   4 ,X    ,    1 ,    2 ,    2 ,LAME       ,  13 ,10/30/22,BLKULRRR        ,Ulcer           ,Pedro Ch,
     88423 ,06/23/17,10/17/22,04/09/23,   4 ,X    ,    2 ,    2 ,    2 ,LAME       ,  62 ,12/18/22,BLKWQQ          ,White Line      ,Pedro Ch,
     88451 ,06/25/17,06/05/19,08/13/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 366 ,06/05/20,TRM             ,,,
     88451 ,06/25/17,08/13/20,08/18/21,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 299 ,06/08/21,TRM             ,Hugo Alberto,,
     88451 ,06/25/17,08/18/21,08/19/22,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 179 ,02/13/22,TRM             ,,,
     88451 ,06/25/17,08/18/21,08/19/22,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 288 ,06/02/22,TRM             ,,,
     88466 ,09/01/17,02/28/22,03/14/23,   3 ,X    ,    2 ,    1 ,    2 ,FOOTRIM    ,  13 ,03/13/22,TRM             ,,,
     88466 ,09/01/17,02/28/22,03/14/23,   3 ,X    ,    1 ,    1 ,    2 ,LAME       , 145 ,07/23/22,BLKURH          ,Ulcer           ,Hugo Alberto,
     88466 ,09/01/17,02/28/22,03/14/23,   3 ,X    ,    2 ,    1 ,    2 ,LAME       , 149 ,07/27/22,BLKWLH          ,White Line      ,,
     88466 ,09/01/17,02/28/22,03/14/23,   3 ,X    ,    2 ,    1 ,    2 ,FOOTRIM    , 310 ,01/04/23,TRM             ,Pedro Ch,,
     88466 ,09/01/17,03/14/23,00000000 ,   4 ,X    ,    1 ,    3 ,    2 ,LAME       ,  40 ,04/23/23,TETDQQ          ,WART            ,,
     88517 ,09/17/20,07/05/22,07/11/22,   1 ,J    ,    1 ,    0 ,    2 ,LAME       ,   2 ,07/07/22,TETDLF          ,WART            ,,
     88544 ,08/25/17,03/21/21,07/07/22,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 245 ,11/21/21,BLKTRH          ,Toe/Punta,Hugo Alberto,
     88544 ,08/25/17,03/21/21,07/07/22,   2 ,X    ,    2 ,    0 ,    2 ,FOOTRIM    , 306 ,01/21/22,TRM             ,Hugo Alberto,,
     88544 ,08/25/17,03/21/21,07/07/22,   2 ,X    ,    2 ,    0 ,    2 ,LAME       , 381 ,04/06/22,BLKWRF          ,White Line      ,,
     88544 ,08/25/17,03/21/21,07/07/22,   2 ,X    ,    2 ,    0 ,    2 ,FOOTRIM    , 423 ,05/18/22,TRM             ,,,
     88574 ,07/02/17,08/18/19,08/08/20,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 289 ,06/02/20,TRM             ,,,
     88574 ,07/02/17,08/08/20,07/24/21,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 297 ,06/01/21,TRM             ,Hugo Alberto,,
     88592 ,07/03/17,06/18/19,06/13/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 287 ,03/31/20,TRM             ,,,
     88592 ,07/03/17,06/13/20,06/04/21,   2 ,X    ,    1 ,    0 ,    2 ,FOOTRIM    ,  49 ,08/01/20,TRM             ,,,
     88592 ,07/03/17,06/13/20,06/04/21,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 291 ,03/31/21,BLKTLH          ,Toe/Punta,Hugo Alberto,
     88592 ,07/03/17,06/04/21,05/27/22,   3 ,X    ,    1 ,    1 ,    2 ,LAME       ,   8 ,06/12/21,BLKWRH          ,                ,Hugo Alberto,
     88592 ,07/03/17,06/04/21,05/27/22,   3 ,X    ,    1 ,    1 ,    2 ,FOOTRIM    ,  43 ,07/17/21,TRM             ,                ,Hugo Alberto,
     88592 ,07/03/17,06/04/21,05/27/22,   3 ,X    ,    1 ,    1 ,    2 ,FOOTRIM    , 284 ,03/15/22,TRM             ,                ,,
     88592 ,07/03/17,05/27/22,05/27/23,   4 ,X    ,    1 ,    2 ,    2 ,LAME       ,   8 ,06/04/22,BLKURF          ,Ulcer           ,,
     88592 ,07/03/17,05/27/22,05/27/23,   4 ,X    ,    2 ,    2 ,    2 ,LAME       ,  19 ,06/15/22,BLKURH          ,Ulcer           ,,
     88592 ,07/03/17,05/27/22,05/27/23,   4 ,X    ,    3 ,    2 ,    2 ,LAME       , 114 ,09/18/22,BLKWLRRR        ,White Line      ,Pedro Ch,
     88592 ,07/03/17,05/27/23,06/19/23,   5 ,X    ,    1 ,    5 ,    2 ,LAME       ,   9 ,06/05/23,BLKUQQ          ,Ulcer           ,,
     88595 ,07/03/17,07/20/19,11/02/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 430 ,09/22/20,TRM             ,,,
     88605 ,07/04/17,07/14/19,07/16/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 255 ,03/25/20,TRM             ,,,
     88605 ,07/04/17,07/14/19,07/16/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 296 ,05/05/20,TRM             ,,,
     88605 ,07/04/17,07/16/20,07/29/21,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 330 ,06/11/21,TRM             ,Hugo Alberto,,
     88645 ,07/06/17,07/22/19,07/03/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 288 ,05/05/20,TRM             ,,,
     88645 ,07/06/17,07/03/20,06/23/21,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 298 ,04/27/21,TRM             ,Hugo Alberto,,
     88662 ,06/24/17,07/17/19,08/16/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 321 ,06/02/20,TRM             ,,,
     88662 ,06/24/17,08/16/20,10/04/21,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 321 ,07/03/21,TRM             ,Hugo Alberto,,
     88662 ,06/24/17,08/16/20,10/04/21,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 359 ,08/10/21,TRM             ,Hugo Alberto,,
     88665 ,06/24/17,06/22/19,08/29/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 367 ,06/23/20,TRM             ,,,
     88665 ,06/24/17,08/29/20,08/08/21,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 298 ,06/23/21,TRM             ,Hugo Alberto,,
     88672 ,10/22/20,05/03/22,06/07/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 303 ,03/02/23,TRM             ,Pedro Ch,,
     88672 ,10/22/20,05/03/22,06/07/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 347 ,04/15/23,TRM             ,Pedro Ch,,
     88672 ,10/22/20,06/07/23,07/31/23,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  24 ,07/01/23,TRM             ,,,
     88685 ,06/26/17,08/03/19,09/17/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 272 ,05/01/20,TRM             ,,,
     88685 ,06/26/17,08/03/19,09/17/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 339 ,07/07/20,TRM             ,,,
     88712 ,09/01/17,12/08/21,03/21/23,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 252 ,08/17/22,TRM             ,Pedro Ch,,
     88714 ,06/28/17,05/24/19,09/21/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 357 ,05/15/20,TRM             ,,,
     88714 ,06/28/17,05/24/19,09/21/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 438 ,08/04/20,TRM             ,,,
     88716 ,06/28/17,06/28/19,07/24/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 319 ,05/12/20,TRM             ,,,
     88716 ,06/28/17,06/28/19,07/24/20,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 333 ,05/26/20,TRM             ,,,
     88716 ,06/28/17,07/24/20,07/14/21,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 145 ,12/16/20,TRMR            ,TRIM2           ,Juan Diego,
     88716 ,06/28/17,07/24/20,07/14/21,   2 ,X    ,    2 ,    0 ,    2 ,LAME       , 233 ,03/14/21,TRMR            ,TRIM2           ,Hugo Alberto,
     88716 ,06/28/17,07/24/20,07/14/21,   2 ,X    ,    3 ,    0 ,    2 ,LAME       , 275 ,04/25/21,TETDLH          ,WART            ,Hugo Alberto,
     88716 ,06/28/17,07/24/20,07/14/21,   2 ,X    ,    4 ,    0 ,    2 ,LAME       , 301 ,05/21/21,TRMR            ,TRIM2           ,Hugo Alberto,
     88716 ,06/28/17,07/14/21,08/01/22,   3 ,X    ,    0 ,    4 ,    2 ,FOOTRIM    ,  87 ,10/09/21,TRM             ,Hugo Alberto,,
