"ID","CBRD","BDAT","FDAT","LACT","FTDAT","XLAME","LLAME","LMREM","Event","DIM","Date","Remark","Protocols","Technician",
     38052 ,H    ,01/18/20,12/08/21,   1 ,11/23/22,    0 ,    0 ,-        ,DRY        , 357 ,11/30/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38052 ,H    ,01/18/20,01/15/23,   2 ,01/30/23,    0 ,    0 ,-        ,SOLD       ,  36 ,02/20/23,PNEU            ,                ,Teodoro,
     38056 ,J    ,01/20/20,12/10/21,   1 ,10/05/22,    0 ,    0 ,-        ,DRY        , 306 ,10/12/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38078 ,J    ,01/24/20,03/21/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 445 ,06/09/23,FAT             ,                ,Teodoro,
     38103 ,H    ,01/30/20,12/06/21,   1 ,10/05/22,    0 ,    0 ,-        ,DRY        , 310 ,10/12/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38103 ,H    ,01/30/20,12/04/22,   2 ,09/20/23,    1 ,    0 ,TETDQQ   ,DRY        , 297 ,09/27/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38108 ,H    ,01/30/20,11/28/21,   1 ,10/26/22,    0 ,    0 ,-        ,DRY        , 339 ,11/02/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38111 ,H    ,01/31/20,12/11/21,   1 ,10/08/22,    1 ,    0 ,BLKWLR   ,DRY        , 305 ,10/12/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38114 ,H    ,01/31/20,12/03/21,   1 ,09/28/22,    0 ,    0 ,-        ,DRY        , 306 ,10/05/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38114 ,H    ,01/31/20,11/28/22,   2 ,09/13/23,    0 ,    0 ,-        ,DRY        , 296 ,09/20/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38115 ,H    ,01/31/20,01/05/22,   1 ,11/30/22,    0 ,    0 ,-        ,DRY        , 336 ,12/07/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38120 ,H    ,02/02/20,01/02/22,   1 ,11/23/22,    0 ,    0 ,-        ,DRY        , 332 ,11/30/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38120 ,H    ,02/02/20,01/02/22,   1 ,11/23/22,    0 ,    0 ,-        ,DIED       , 373 ,01/10/23,UNKNOWN         ,                ,,
     38122 ,H    ,02/02/20,03/01/22,   1 ,12/22/22,    0 ,    0 ,-        ,DRY        , 302 ,12/28/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38124 ,H    ,02/02/20,02/13/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 332 ,01/11/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38133 ,J    ,02/03/20,02/18/22,   1 ,12/14/22,    3 ,    0 ,BLKWRR   ,DRY        , 306 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38138 ,J    ,02/04/20,11/30/21,   1 ,10/26/22,    0 ,    0 ,-        ,DRY        , 337 ,11/02/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38144 ,H    ,02/05/20,01/02/22,   1 ,12/14/22,    0 ,    0 ,-        ,DRY        , 353 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38149 ,J    ,02/06/20,01/02/22,   1 ,11/02/22,    0 ,    0 ,-        ,DRY        , 311 ,11/09/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38151 ,H    ,02/06/20,02/19/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 478 ,06/12/23,FAT             ,                ,Teodoro,
     38152 ,H    ,02/06/20,01/07/22,   1 ,10/20/22,    0 ,    0 ,-        ,DRY        , 292 ,10/26/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38153 ,J    ,02/07/20,01/06/22,   1 ,11/30/22,    0 ,    0 ,-        ,DRY        , 335 ,12/07/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38154 ,H    ,02/07/20,01/04/22,   1 ,11/30/22,    0 ,    0 ,-        ,DRY        , 337 ,12/07/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38157 ,J    ,02/07/20,01/13/22,   1 ,11/16/22,    0 ,    0 ,-        ,DRY        , 314 ,11/23/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38161 ,H    ,02/08/20,12/28/21,   1 ,10/26/22,    0 ,    0 ,-        ,DRY        , 309 ,11/02/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38162 ,J    ,02/08/20,12/28/21,   1 ,10/26/22,    0 ,    0 ,-        ,DRY        , 309 ,11/02/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38169 ,H    ,02/09/20,12/31/21,   1 ,10/26/22,    0 ,    0 ,-        ,DRY        , 306 ,11/02/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38171 ,J    ,02/09/20,01/06/22,   1 ,10/20/22,    0 ,    0 ,-        ,DRY        , 293 ,10/26/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38172 ,H    ,02/09/20,01/09/22,   1 ,10/20/22,    0 ,    0 ,-        ,DRY        , 290 ,10/26/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38178 ,H    ,02/10/20,05/31/22,   1 ,12/03/22,    0 ,    0 ,-        ,DRY        , 295 ,03/22/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38180 ,J    ,02/10/20,01/02/22,   1 ,10/12/22,    0 ,    0 ,-        ,DRY        , 290 ,10/19/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38185 ,H    ,02/11/20,02/11/22,   1 ,12/07/22,    0 ,    0 ,-        ,DRY        , 307 ,12/15/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38191 ,J    ,02/12/20,01/02/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 311 ,11/09/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38191 ,J    ,02/12/20,01/08/23,   2 ,00000000 ,    0 ,    0 ,-        ,DIED       ,   4 ,01/12/23,MF              ,                ,,
     38193 ,J    ,02/12/20,01/15/22,   1 ,12/14/22,    0 ,    0 ,-        ,DRY        , 340 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38195 ,H    ,02/12/20,12/28/21,   1 ,11/23/22,    1 ,    0 ,TETDLRRR ,DRY        , 337 ,11/30/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38197 ,J    ,02/12/20,01/14/22,   1 ,11/16/22,    1 ,    0 ,EXCFLR   ,DRY        , 306 ,11/16/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38205 ,H    ,02/13/20,12/20/21,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 429 ,02/22/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38205 ,H    ,02/13/20,12/20/21,   1 ,00000000 ,    0 ,    0 ,-        ,DIED       , 450 ,03/15/23,INJURY          ,                ,,
     38212 ,J    ,02/14/20,02/20/22,   1 ,12/22/22,    1 ,    0 ,TETDRR   ,DRY        , 311 ,12/28/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38212 ,J    ,02/14/20,02/23/23,   2 ,03/25/23,    1 ,    1 ,LEGIQQ   ,SOLD       ,  32 ,03/27/23,INJURY          ,                ,Teodoro,
     38219 ,J    ,02/15/20,12/21/21,   1 ,10/12/22,    0 ,    0 ,-        ,DRY        , 302 ,10/19/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38222 ,J    ,05/23/17,12/18/21,   3 ,11/16/22,    0 ,    2 ,-        ,DRY        , 340 ,11/23/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38222 ,J    ,05/23/17,01/15/23,   4 ,11/16/22,    0 ,    2 ,-        ,DIED       ,   6 ,01/21/23,MF              ,                ,,
     38229 ,J    ,02/17/20,12/24/21,   1 ,10/20/22,    0 ,    0 ,-        ,DRY        , 306 ,10/26/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38230 ,J    ,02/17/20,12/30/21,   1 ,11/16/22,    0 ,    0 ,-        ,DRY        , 328 ,11/23/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38231 ,X    ,02/17/20,12/26/21,   1 ,10/26/22,    0 ,    0 ,-        ,DRY        , 311 ,11/02/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38232 ,H    ,02/17/20,01/19/22,   1 ,11/02/22,    0 ,    0 ,-        ,DRY        , 294 ,11/09/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38232 ,H    ,02/17/20,01/06/23,   2 ,11/02/22,    0 ,    0 ,-        ,SOLD       , 206 ,07/31/23,SKINNY          ,                ,Teodoro,
     38234 ,H    ,02/18/20,03/13/22,   1 ,12/28/22,    0 ,    0 ,-        ,DRY        , 297 ,01/04/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38236 ,-    ,02/18/20,12/31/21,   1 ,11/16/22,    0 ,    0 ,-        ,DRY        , 327 ,11/23/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38239 ,J    ,02/18/20,01/30/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 388 ,02/22/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38242 ,H    ,02/19/20,03/02/22,   1 ,10/03/22,    2 ,    0 ,TETDRR   ,SOLD       , 428 ,05/04/23,NOMILK          ,                ,Teodoro,
     38246 ,H    ,02/19/20,01/11/22,   1 ,11/23/22,    1 ,    0 ,EXCFRH   ,DRY        , 323 ,11/30/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38249 ,J    ,02/19/20,12/27/21,   1 ,12/14/22,    0 ,    0 ,-        ,DRY        , 359 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38253 ,J    ,02/19/20,02/04/22,   1 ,11/30/22,    0 ,    0 ,-        ,DRY        , 306 ,12/07/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38254 ,H    ,02/20/20,01/24/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 462 ,05/01/23,FAT             ,                ,Teodoro,
     38258 ,J    ,02/21/20,01/02/22,   1 ,10/26/22,    0 ,    0 ,-        ,DRY        , 304 ,11/02/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38265 ,H    ,02/21/20,12/27/21,   1 ,12/07/22,    0 ,    0 ,-        ,DRY        , 353 ,12/15/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38268 ,J    ,02/22/20,01/29/22,   1 ,05/22/23,    0 ,    0 ,-        ,SOLD       , 496 ,06/09/23,FAT             ,                ,Teodoro,
     38271 ,-    ,12/17/19,12/20/21,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 317 ,11/02/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38274 ,H    ,02/23/20,01/06/22,   1 ,10/26/22,    1 ,    0 ,LEGIRH   ,DRY        , 300 ,11/02/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38276 ,J    ,02/23/20,02/01/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 545 ,07/31/23,FAT             ,                ,Teodoro,
     38278 ,J    ,02/23/20,01/18/22,   1 ,11/16/22,    0 ,    0 ,-        ,DRY        , 309 ,11/23/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38279 ,H    ,02/23/20,01/08/22,   1 ,12/14/22,    2 ,    0 ,EXCFRR   ,DRY        , 347 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38279 ,H    ,02/23/20,02/16/23,   2 ,12/14/22,    0 ,    2 ,-        ,SOLD       , 221 ,09/25/23,2T MAST         ,                ,Teodoro,
     38282 ,       /,02/24/20,01/10/22,   1 ,10/26/22,    0 ,    0 ,-        ,DRY        , 296 ,11/02/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38283 ,H    ,02/24/20,01/28/22,   1 ,02/22/23,    0 ,    0 ,-        ,DRY        , 397 ,03/01/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38292 ,H    ,02/25/20,01/17/22,   1 ,11/23/22,    0 ,    0 ,-        ,DRY        , 317 ,11/30/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38293 ,H    ,02/25/20,01/03/22,   1 ,11/23/22,    0 ,    0 ,-        ,DRY        , 331 ,11/30/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38300 ,J    ,02/26/20,01/12/22,   1 ,11/02/22,    0 ,    0 ,-        ,DRY        , 301 ,11/09/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38301 ,J    ,02/26/20,02/05/22,   1 ,02/08/23,    0 ,    0 ,-        ,DRY        , 375 ,02/15/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38304 ,H    ,02/26/20,03/18/22,   1 ,01/11/23,    0 ,    0 ,-        ,DRY        , 306 ,01/18/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38304 ,H    ,02/26/20,03/20/23,   2 ,01/11/23,    0 ,    0 ,-        ,SOLD       , 119 ,07/17/23,NO MILK         ,                ,Teodoro,
     38306 ,-    ,02/27/20,01/20/22,   1 ,11/09/22,    0 ,    0 ,-        ,DRY        , 300 ,11/16/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38313 ,H    ,02/27/20,01/29/22,   1 ,11/23/22,    0 ,    0 ,-        ,DRY        , 305 ,11/30/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38318 ,H    ,02/28/20,03/04/22,   1 ,05/01/23,    0 ,    0 ,-        ,SOLD       , 468 ,06/15/23,FAT             ,                ,Teodoro,
     38320 ,J    ,02/28/20,04/09/22,   1 ,02/09/23,    1 ,    0 ,TETDQQ   ,DRY        , 340 ,03/15/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38321 ,J    ,02/28/20,12/26/21,   1 ,12/07/22,    0 ,    0 ,-        ,DRY        , 354 ,12/15/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38322 ,H    ,02/29/20,12/19/21,   1 ,10/20/22,    1 ,    0 ,TETDRR   ,DRY        , 458 ,03/22/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38325 ,H    ,03/01/20,02/07/22,   1 ,12/28/22,    0 ,    0 ,-        ,DRY        , 331 ,01/04/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38328 ,X    ,03/01/20,02/02/22,   1 ,11/30/22,    0 ,    0 ,-        ,DRY        , 308 ,12/07/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38330 ,H    ,03/01/20,01/09/22,   1 ,11/02/22,    0 ,    0 ,-        ,DRY        , 304 ,11/09/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38332 ,J    ,03/01/20,03/12/22,   1 ,02/22/23,    0 ,    0 ,-        ,DRY        , 354 ,03/01/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38335 ,J    ,03/01/20,01/21/22,   1 ,11/09/22,    0 ,    0 ,-        ,DRY        , 299 ,11/16/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38336 ,H    ,03/02/20,12/22/21,   1 ,01/11/23,    0 ,    0 ,-        ,DRY        , 392 ,01/18/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38337 ,X    ,03/02/20,02/01/22,   1 ,12/14/22,    1 ,    0 ,LEGIQQ   ,DRY        , 323 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38341 ,H    ,03/02/20,02/11/22,   1 ,01/29/23,    0 ,    0 ,-        ,DRY        , 355 ,02/01/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38352 ,J    ,03/04/20,03/25/22,   1 ,07/14/22,    1 ,    0 ,EXCFLH   ,DRY        , 348 ,03/08/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38353 ,J    ,03/04/20,05/23/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 303 ,03/22/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38357 ,H    ,03/04/20,05/22/22,   1 ,02/11/23,    2 ,    0 ,TETDRR   ,DRY        , 297 ,03/15/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38359 ,J    ,03/04/20,02/01/22,   1 ,12/22/22,    0 ,    0 ,-        ,DRY        , 330 ,12/28/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38372 ,H    ,03/06/20,01/29/22,   1 ,11/30/22,    0 ,    0 ,-        ,DRY        , 312 ,12/07/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38375 ,-    ,03/06/20,02/13/22,   1 ,12/28/22,    1 ,    0 ,BLKWRR   ,DRY        , 325 ,01/04/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38379 ,H    ,03/07/20,02/23/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 481 ,06/19/23,FAT             ,                ,Teodoro,
     38387 ,       /,03/08/20,02/01/22,   1 ,12/14/22,    0 ,    0 ,-        ,DRY        , 323 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38392 ,J    ,03/09/20,03/25/22,   1 ,01/11/23,    0 ,    0 ,-        ,DRY        , 299 ,01/18/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38395 ,J    ,03/10/20,01/25/22,   1 ,11/23/22,    0 ,    0 ,-        ,DRY        , 309 ,11/30/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38395 ,J    ,03/10/20,01/09/23,   2 ,11/23/22,    0 ,    0 ,-        ,SOLD       ,   3 ,01/12/23,3T MILK         ,                ,Teodoro,
     38398 ,J    ,03/11/20,01/03/22,   1 ,11/28/22,    1 ,    0 ,EXCFLR   ,SOLD       , 332 ,12/01/22,LAME            ,                ,Teodoro,
     38405 ,H    ,03/11/20,01/20/22,   1 ,11/09/22,    0 ,    0 ,-        ,DRY        , 300 ,11/16/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38411 ,J    ,02/27/20,01/06/22,   1 ,10/20/22,    0 ,    0 ,-        ,DRY        , 293 ,10/26/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38413 ,H    ,02/27/20,03/28/22,   1 ,11/24/22,    0 ,    0 ,-        ,DRY        , 360 ,03/23/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38414 ,J    ,02/27/20,05/12/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 307 ,03/15/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38421 ,J    ,03/12/20,03/01/22,   1 ,12/28/22,    0 ,    0 ,-        ,DRY        , 309 ,01/04/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38422 ,J    ,01/01/20,07/01/22,   1 ,09/08/22,    0 ,    0 ,-        ,SOLD       , 349 ,06/15/23,FAT             ,                ,Teodoro,
     38423 ,H    ,03/13/20,02/05/22,   1 ,11/30/22,    3 ,    0 ,TETDLR   ,DRY        , 305 ,12/07/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38424 ,H    ,03/14/20,01/23/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 311 ,11/30/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38425 ,J    ,03/14/20,03/09/22,   1 ,12/19/22,    1 ,    0 ,BLKWQQ   ,DRY        , 357 ,03/01/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38427 ,H    ,03/14/20,02/03/22,   1 ,12/22/22,    0 ,    0 ,-        ,DRY        , 328 ,12/28/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38430 ,H    ,03/15/20,02/20/22,   1 ,12/22/22,    0 ,    0 ,-        ,DRY        , 311 ,12/28/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38431 ,H    ,03/15/20,01/15/22,   1 ,12/07/22,    0 ,    0 ,-        ,DRY        , 334 ,12/15/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38436 ,H    ,03/16/20,02/03/22,   1 ,12/14/22,    0 ,    0 ,-        ,DRY        , 321 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38442 ,H    ,03/17/20,03/02/22,   1 ,01/12/23,    0 ,    0 ,-        ,DRY        , 322 ,01/18/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38442 ,H    ,03/17/20,03/16/23,   2 ,01/12/23,    0 ,    0 ,-        ,SOLD       ,  11 ,03/27/23,4T MAST         ,                ,Teodoro,
     38445 ,H    ,03/18/20,01/25/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 414 ,03/15/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38447 ,J    ,03/18/20,06/01/22,   1 ,02/09/23,    1 ,    0 ,BLKWQQ   ,DIED       , 255 ,02/11/23,UNKNOWN         ,                ,,
     38450 ,X    ,08/06/20,05/12/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 307 ,03/15/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38451 ,J    ,03/18/20,01/31/22,   1 ,11/23/22,    0 ,    0 ,-        ,DRY        , 303 ,11/30/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38461 ,H    ,03/19/20,03/04/22,   1 ,02/18/23,    1 ,    0 ,TETDQQ   ,DRY        , 390 ,03/29/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38462 ,J    ,03/20/20,02/06/22,   1 ,01/15/23,    0 ,    0 ,-        ,DRY        , 381 ,02/22/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38462 ,J    ,03/20/20,04/14/23,   2 ,06/08/23,    0 ,    0 ,-        ,SOLD       , 129 ,08/21/23,INJURY          ,                ,Teodoro,
     38464 ,J    ,03/20/20,02/09/22,   1 ,12/14/22,    0 ,    0 ,-        ,DRY        , 315 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38464 ,J    ,03/20/20,02/12/23,   2 ,12/14/22,    0 ,    0 ,-        ,SOLD       ,  39 ,03/23/23,NO MILK         ,                ,Teodoro,
     38468 ,J    ,03/20/20,02/05/22,   1 ,12/22/22,    0 ,    0 ,-        ,DRY        , 326 ,12/28/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38469 ,H    ,03/21/20,04/14/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 342 ,03/22/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38470 ,H    ,03/21/20,02/26/22,   1 ,06/26/23,    0 ,    0 ,-        ,SOLD       , 523 ,08/03/23,FAT             ,                ,Teodoro,
     38474 ,H    ,03/21/20,03/13/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 311 ,01/18/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38475 ,J    ,03/21/20,02/16/22,   1 ,02/12/23,    0 ,    0 ,-        ,DRY        , 399 ,03/22/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38477 ,H    ,03/23/20,02/06/22,   1 ,11/30/22,    0 ,    0 ,-        ,DRY        , 304 ,12/07/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38479 ,H    ,03/23/20,01/30/22,   1 ,12/14/22,    0 ,    0 ,-        ,DRY        , 325 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38484 ,H    ,03/24/20,02/01/22,   1 ,11/23/22,    0 ,    0 ,-        ,DRY        , 302 ,11/30/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38488 ,H    ,03/24/20,03/14/22,   1 ,01/11/23,    0 ,    0 ,-        ,DRY        , 310 ,01/18/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38488 ,H    ,03/24/20,03/06/23,   2 ,01/11/23,    0 ,    0 ,-        ,SOLD       , 154 ,08/07/23,MAST            ,                ,Teodoro,
     38489 ,J    ,07/01/17,06/23/22,   4 ,08/13/22,    2 ,    5 ,EXCFRR   ,DIED       , 116 ,10/17/22,METABOLI        ,                ,,
     38490 ,H    ,03/24/20,02/06/22,   1 ,12/07/22,    0 ,    0 ,-        ,DRY        , 312 ,12/15/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38491 ,J    ,03/25/20,02/24/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 335 ,01/25/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38494 ,J    ,03/25/20,02/15/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 344 ,01/25/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38500 ,H    ,03/26/20,03/03/22,   1 ,00000000 ,    0 ,    0 ,-        ,DIED       , 211 ,09/30/22,UNKNOWN         ,                ,,
     38505 ,J    ,03/27/20,03/02/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 329 ,01/25/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38509 ,H    ,03/28/20,02/16/22,   1 ,12/14/22,    0 ,    0 ,-        ,DRY        , 308 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38510 ,H    ,03/28/20,02/08/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 393 ,03/08/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38512 ,H    ,03/29/20,03/30/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 320 ,02/13/23,FAT             ,                ,Teodoro,
     38515 ,J    ,03/29/20,02/17/22,   1 ,01/04/23,    0 ,    0 ,-        ,DRY        , 328 ,01/11/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38520 ,H    ,03/30/20,02/05/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 417 ,03/29/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38520 ,H    ,03/30/20,05/11/23,   2 ,05/14/23,    1 ,    0 ,BLKWQQ   ,DIED       ,   7 ,05/18/23,PNEU            ,                ,,
     38521 ,J    ,03/31/20,03/03/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 490 ,07/06/23,FAT             ,                ,Teodoro,
     38526 ,J    ,07/07/17,06/18/21,   3 ,05/18/22,    1 ,    3 ,BLKURH   ,DRY        , 340 ,05/24/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38527 ,-    ,03/31/20,01/27/22,   1 ,11/09/22,    0 ,    0 ,-        ,DRY        , 293 ,11/16/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38532 ,H    ,04/01/20,02/14/22,   1 ,12/14/22,    0 ,    0 ,-        ,DRY        , 310 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38534 ,H    ,04/01/20,03/06/22,   1 ,02/19/23,    0 ,    0 ,-        ,DRY        , 381 ,03/22/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38540 ,J    ,04/02/20,03/01/22,   1 ,11/11/22,    1 ,    0 ,TETDLR   ,SOLD       , 478 ,06/22/23,FAT             ,                ,Teodoro,
     38541 ,J    ,04/02/20,02/09/22,   1 ,12/22/22,    0 ,    0 ,-        ,DRY        , 322 ,12/28/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38542 ,J    ,04/02/20,04/24/23,   2 ,05/22/23,    0 ,    0 ,-        ,SOLD       ,  31 ,05/25/23,LAME            ,                ,Teodoro,
     38546 ,J    ,04/03/20,02/13/22,   1 ,12/28/22,    0 ,    0 ,-        ,DRY        , 318 ,12/28/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38547 ,H    ,04/03/20,04/30/22,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 319 ,03/15/23,SPCDC           ,SPECTRA-DC.IM   ,,
     38547 ,H    ,04/03/20,04/17/23,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,   0 ,04/17/23,ABTDRY          ,                ,Teodoro,
     38548 ,J    ,04/03/20,02/11/22,   1 ,01/16/23,    0 ,    0 ,-        ,SOLD       , 483 ,06/09/23,FAT             ,                ,Teodoro,
     38549 ,H    ,04/03/20,03/02/22,   1 ,12/14/22,    0 ,    0 ,-        ,DRY        , 294 ,12/21/22,SPCDC           ,SPECTRA-DC.IM   ,,
     38550 ,J    ,04/03/20,03/18/22,   1 ,02/08/23,    0 ,    0 ,-        ,DRY        , 334 ,02/15/23,SPCDC           ,SPECTRA-DC.IM   ,,
